NLC,TLC,Station Name,Government Office Region (GOR),County or Unitary Authority,District or Unitary Authority,"NUTS2 Spatial
Unit Code",NUTS2 Spatial Unit,Station Facility Owner,Station Group,PTE Urban Area Station,London Travelcard Area,London Joint Station,"Entries
Full","Entries
Reduced","Entries
Season","Entries
Total","Exits
Full","Exits
Reduced","Exits
Season","Exits
Total","0910
Entries & Exits","0809
Entries & Exits",0910 interchanges,Check,Check Detail,Check Reason
5681,BAG,Bagshot,South East,Surrey,Surrey Heath,UKJ2,"Surrey, East & West Sussex",South West Trains,,,,,"27,226","19,466","21,726","68,418","27,226","19,466","21,726","68,418","136,836","140,500",0,,,
8552,BLD,Baildon,Yorkshire And The Humber,West Yorkshire,Bradford,UKE4,West Yorkshire,Northern Rail,,West Yorkshire,,,"43,040","35,992","27,813","106,845","43,040","35,992","27,813","106,845","213,690","219,246",0,,,
9763,BIO,Baillieston,Scotland,Glasgow City,Glasgow City,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"16,740","12,839","14,980","44,559","16,740","12,839","14,980","44,559","89,118","81,434",0,,,
5492,BAB,Balcombe,South East,West Sussex,Mid Sussex,UKJ2,"Surrey, East & West Sussex",Southern,,,,,"8,867","15,335","27,319","51,521","8,867","15,335","27,319","51,521","103,042","105,060",0,,,
6084,BDK,Baldock,East,Hertfordshire,North Hertfordshire,UKH2,Bedfordshire and Hertforshire,First Capital Connect,,,,,"66,007","70,592","91,263","227,862","66,007","70,592","91,263","227,862","455,724","473,396",0,,,
5399,BAL,Balham,London,Greater London,Wandsworth,UKI1,Inner London,Southern,,,London Travelcard Area Station,,"448,861","484,257","1,593,003","2,526,121","448,861","484,257","1,593,003","2,526,121","5,052,242","5,084,538","243,431",,,
9862,BHC,Balloch,Scotland,West Dunbartonshire,West Dunbartonshire,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"84,952","98,994","85,779","269,725","84,952","98,994","85,779","269,725","539,450","600,764",0,,,
9013,BSI,Balmossie,Scotland,Angus,Angus,UKM2,Eastern Scotland,First ScotRail,,,,,42,21,339,402,42,21,339,402,804,406,0,,,
2561,BMB,Bamber Bridge,North West,Lancashire,South Ribble,UKD4,Lancashire,Northern Rail,,,,,"25,986","4,240","4,804","35,030","25,986","4,240","4,804","35,030","70,060","66,402",0,,,
2820,BAM,Bamford,East Midlands,Derbyshire,High Peak,UKF1,Derbyshire and Nottinghamshire,Northern Rail,,,,,"6,836","5,331",54,"12,221","6,836","5,331",54,"12,221","24,442","23,836",0,,,
8839,BNV,Banavie,Scotland,Highland,Highland,UKM4,Highlands and Islands,First ScotRail,,,,,"1,106","1,133",0,"2,239","1,106","1,133",0,"2,239","4,478","4,208",0,,,
4502,BAN,Banbury,South East,Oxfordshire,Cherwell,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",Chiltern Railways,,,,,"210,396","419,415","223,321","853,132","210,396","419,415","223,321","853,132","1,706,264","1,579,510","342,418",,,
2471,BNG,Bangor (Gwynedd),Wales - Cymru,Gwynedd - Gwynedd,Gwynedd - Gwynedd,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"60,342","208,914","26,733","295,989","60,342","208,914","26,733","295,989","591,978","550,714",663,,,
2238,BAH,Bank Hall,North West,Merseyside,Liverpool,UKD5,Merseyside,Merseyrail,,Merseyside,,,"24,800","39,722","20,983","85,505","24,800","39,722","20,983","85,505","171,010","197,086",0,,,
5348,BAD,Banstead,South East,Surrey,Reigate And Banstead,UKJ2,"Surrey, East & West Sussex",Southern,,,London Travelcard Area Station,,"11,127","6,261","36,654","54,042","11,127","6,261","36,654","54,042","108,084","115,030",0,,,
9466,BSS,Barassie,Scotland,South Ayrshire,South Ayrshire,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"24,905","20,775","21,875","67,555","24,905","20,775","21,875","67,555","135,110","138,066",0,,,
7563,BLL,Bardon Mill,North East,Northumberland,Tynedale,UKC2,Northumberland and Tyne and Wear,Northern Rail,,,,,893,"1,035",841,"2,769",893,"1,035",841,"2,769","5,538","6,228",0,,,
2690,BAR,Bare Lane,North West,Lancashire,Lancaster,UKD4,Lancashire,Northern Rail,,,,,"48,047","4,312","13,517","65,876","48,047","4,312","13,517","65,876","131,752","132,652",0,,,
9764,BGI,Bargeddie,Scotland,North Lanarkshire,North Lanarkshire,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"14,359","12,514","16,030","42,903","14,359","12,514","16,030","42,903","85,806","87,206",0,,,
4011,BGD,Bargoed,Wales - Cymru,Caerphilly - Caerffili,Caerphilly - Caerffili,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"24,377","33,172","14,654","72,203","24,377","33,172","14,654","72,203","144,406","132,804",0,,,
7492,BKG,Barking,London,Greater London,Barking And Dagenham,UKI2,Outer London,c2c,,,London Travelcard Area Station,Joint TfL & TOC Station,"577,515","684,104","1,077,357","2,338,976","577,515","684,104","1,077,357","2,338,976","4,677,952","3,753,582","211,034",check,increase > 20% above mean,"London area station, Oyster PAYG data"
5133,BMG,Barming,South East,Kent,Tonbridge And Malling,UKJ4,Kent,Southeastern,,,,,"13,711","15,138","33,559","62,408","13,711","15,138","33,559","62,408","124,816","143,552",0,,,
4445,BRM,Barmouth,Wales - Cymru,Gwynedd - Gwynedd,Gwynedd - Gwynedd,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"52,951","13,131","12,203","78,285","52,951","13,131","12,203","78,285","156,570","144,686",0,,,
5089,BNH,Barnehurst,London,Greater London,Bexley,UKI2,Outer London,Southeastern,,,London Travelcard Area Station,,"96,158","134,460","524,672","755,290","96,158","134,460","524,672","755,290","1,510,580","1,566,210",0,,,
5551,BNS,Barnes,London,Greater London,Richmond Upon Thames,UKI2,Outer London,South West Trains,,,London Travelcard Area Station,,"188,395","182,992","456,140","827,527","188,395","182,992","456,140","827,527","1,655,054","1,658,148","12,552",,,
5580,BNI,Barnes Bridge,London,Greater London,Richmond Upon Thames,UKI2,Outer London,South West Trains,,,London Travelcard Area Station,,"77,859","63,932","116,693","258,484","77,859","63,932","116,693","258,484","516,968","487,906",0,,,
6406,BTB,Barnetby,Yorkshire And The Humber,North Lincolnshire,North Lincolnshire,UKE1,East Riding and North Linconshire,First TransPennine Express,,,,,"4,993","18,556","3,546","27,095","4,993","18,556","3,546","27,095","54,190","60,472","2,016",,,
5252,BAA,Barnham,South East,West Sussex,Arun,UKJ2,"Surrey, East & West Sussex",Southern,,,,,"78,460","148,918","220,170","447,548","78,460","148,918","220,170","447,548","895,096","873,418","796,935",,,
9973,BNL,Barnhill,Scotland,Glasgow City,Glasgow City,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"14,823","10,679","5,837","31,339","14,823","10,679","5,837","31,339","62,678","62,520",0,,,
6774,BNY,Barnsley,Yorkshire And The Humber,South Yorkshire,Barnsley,UKE3,South Yorkshire,Northern Rail,,South Yorkshire,,,"196,014","265,363","206,780","668,157","196,014","265,363","206,780","668,157","1,336,314","1,319,512","12,168",,,
5725,BNP,Barnstaple,South West,Devon,North Devon,UKK4,Devon,First Great Western,,,,,"9,224","138,261","4,014","151,499","9,224","138,261","4,014","151,499","302,998","283,920",0,,,
1096,BTG,Barnt Green,West Midlands,Worcestershire,Bromsgrove,UKG1,"Herefordshire, Worcestershire and Warwickshire",London Midland Trains,,West Midlands,,,"42,391","28,603","39,723","110,717","42,391","28,603","39,723","110,717","221,434","216,324","31,509",,,
9674,BRR,Barrhead,Scotland,East Renfrewshire,East Renfrewshire,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"96,792","76,025","116,751","289,568","96,792","76,025","116,751","289,568","579,136","605,634",0,,,
9467,BRL,Barrhill,Scotland,South Ayrshire,South Ayrshire,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"1,403",739,142,"2,284","1,403",739,142,"2,284","4,568","4,864",0,,,
6212,BAV,Barrow Haven,Yorkshire And The Humber,North Lincolnshire,North Lincolnshire,UKE1,East Riding and North Linconshire,Northern Rail,,,,,949,135,0,"1,084",949,135,0,"1,084","2,168","2,734",0,,,
1954,BIF,Barrow-In-Furness,North West,Cumbria,Barrow-In-Furness,UKD1,Cumbria,First TransPennine Express,,,,,"129,849","101,447","74,386","305,682","129,849","101,447","74,386","305,682","611,364","474,268","11,499",check,increase > 20% above mean,No obvious reason to explain change in usage
1903,BWS,Barrow-Upon-Soar,East Midlands,Leicestershire,Charnwood,UKF2,"Leicestershire, Rutland and Northamptonshire",East Midlands Trains,,,,,"13,131","13,012","9,035","35,178","13,131","13,012","9,035","35,178","70,356","62,372",0,,,
3805,BRY,Barry,Wales - Cymru,The Vale Of Glamorgan - Bro Morgannwg,The Vale Of Glamorgan - Bro Morgannwg,UKL2,East Wales,Arriva Trains Wales,,,,,"100,411","83,855","68,613","252,879","100,411","83,855","68,613","252,879","505,758","480,254",0,,,
3806,BYD,Barry Docks,Wales - Cymru,The Vale Of Glamorgan - Bro Morgannwg,The Vale Of Glamorgan - Bro Morgannwg,UKL2,East Wales,Arriva Trains Wales,,,,,"30,317","23,097","12,369","65,783","30,317","23,097","12,369","65,783","131,566","119,946",0,,,
3807,BYI,Barry Island,Wales - Cymru,The Vale Of Glamorgan - Bro Morgannwg,The Vale Of Glamorgan - Bro Morgannwg,UKL2,East Wales,Arriva Trains Wales,,,,,"79,137","102,956","98,652","280,745","79,137","102,956","98,652","280,745","561,490","577,924",0,,,
9020,BYL,Barry Links,Scotland,Angus,Angus,UKM2,Eastern Scotland,First ScotRail,,,,,39,1,5,45,39,1,5,45,90,94,0,,,
6207,BAU,Barton-On-Humber,Yorkshire And The Humber,North Lincolnshire,North Lincolnshire,UKE1,East Riding and North Linconshire,Northern Rail,,,,,"19,400","2,282","1,532","23,214","19,400","2,282","1,532","23,214","46,428","48,756",0,,,
7494,BSO,Basildon,East,Essex,Basildon,UKH3,Essex,c2c,,,,,"352,736","335,100","527,038","1,214,874","352,736","335,100","527,038","1,214,874","2,429,748","2,529,874",0,,,
5520,BSK,Basingstoke,South East,Hampshire,Basingstoke And Deane,UKJ3,Hampshire and Isle of Wight,South West Trains,,,,,"489,525","993,272","837,186","2,319,983","489,525","993,272","837,186","2,319,983","4,639,966","4,807,902","648,892",,,
5090,BBL,Bat & Ball,South East,Kent,Sevenoaks,UKJ4,Kent,Southeastern,,,,,"9,667","12,762","18,481","40,910","9,667","12,762","18,481","40,910","81,820","104,142",0,check,decline > 20% below mean,No obvious reason to explain change in usage
3271,BTH,Bath Spa,South West,Bath And North East Somerset,Bath And North East Somerset,UKK1,"Gloucestershire, Wiltshire and North Somerset",First Great Western,,,,,"482,279","1,445,379","462,082","2,389,740","482,279","1,445,379","462,082","2,389,740","4,779,480","4,757,904","114,725",,,
9311,BHG,Bathgate,Scotland,West Lothian,West Lothian,UKM2,Eastern Scotland,First ScotRail,,,,,"130,754","92,259","80,612","303,625","130,754","92,259","80,612","303,625","607,250","645,806",0,,,
8484,BTL,Batley,Yorkshire And The Humber,West Yorkshire,Kirklees,UKE4,West Yorkshire,Northern Rail,,West Yorkshire,,,"40,266","40,219","40,398","120,883","40,266","40,219","40,398","120,883","241,766","237,212",0,,,
7909,BTT,Battersby,Yorkshire And The Humber,North Yorkshire,Hambleton,UKE2,North Yorkshire,Northern Rail,,,,,859,142,5,"1,006",859,142,5,"1,006","2,012","1,806",0,,,
5420,BAK,Battersea Park,London,Greater London,Wandsworth,UKI1,Inner London,Southern,,,London Travelcard Area Station,,"159,407","241,832","526,785","928,024","159,407","241,832","526,785","928,024","1,856,048","1,735,280","67,365",,,
5215,BAT,Battle,South East,East Sussex,Rother,UKJ2,"Surrey, East & West Sussex",Southeastern,,,,,"37,638","104,796","121,768","264,202","37,638","104,796","121,768","264,202","528,404","572,928",0,,,
6870,BLB,Battlesbridge,East,Essex,Chelmsford,UKH3,Essex,National Express East Anglia,,,,,"1,458","1,494","1,970","4,922","1,458","1,494","1,970","4,922","9,844","10,572",0,,,
6006,BAY,Bayford,East,Hertfordshire,East Hertfordshire,UKH2,Bedfordshire and Hertforshire,First Capital Connect,,,,,"7,293","5,056","5,883","18,232","7,293","5,056","5,883","18,232","36,464","35,504",0,,,
3047,BCF,Beaconsfield,South East,Buckinghamshire,South Bucks,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",Chiltern Railways,,,,,"194,269","171,604","287,740","653,613","194,269","171,604","287,740","653,613","1,307,226","1,276,736",0,,,
2420,BER,Bearley,West Midlands,Warwickshire,Stratford-On-Avon,UKG1,"Herefordshire, Worcestershire and Warwickshire",London Midland Trains,,,,,309,153,144,606,309,153,144,606,"1,212","1,716",0,,,
9966,BRN,Bearsden,Scotland,East Dunbartonshire,East Dunbartonshire,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"93,438","70,030","79,832","243,300","93,438","70,030","79,832","243,300","486,600","497,514",0,,,
5091,BSD,Bearsted,South East,Kent,Maidstone,UKJ4,Kent,Southeastern,,,,,"26,913","59,442","119,314","205,669","26,913","59,442","119,314","205,669","411,338","461,546",0,,,
8822,BSL,Beasdale,Scotland,Highland,Highland,UKM4,Highlands and Islands,First ScotRail,,,,,109,27,0,136,109,27,0,136,272,200,0,,,
5890,BEU,Beaulieu Road,South East,Hampshire,New Forest,UKJ3,Hampshire and Isle of Wight,South West Trains,,,,,937,"1,386",266,"2,589",937,"1,386",266,"2,589","5,178","4,568",0,,,
8877,BEL,Beauly,Scotland,Highland,Highland,UKM4,Highlands and Islands,First ScotRail,,,,,"12,201","12,546",800,"25,547","12,201","12,546",800,"25,547","51,094","52,422",0,,,
2188,BEB,Bebington,North West,Merseyside,Wirral,UKD5,Merseyside,Merseyrail,,Merseyside,,,"213,383","212,689","142,241","568,313","213,383","212,689","142,241","568,313","1,136,626","1,196,036",0,,,
7258,BCC,Beccles,East,Suffolk,Waveney,UKH1,East Anglia,National Express East Anglia,,,,,"14,056","26,035",982,"41,073","14,056","26,035",982,"41,073","82,146","89,826",0,,,
5076,BEC,Beckenham Hill,London,Greater London,Lewisham,UKI1,Inner London,Southeastern,,,London Travelcard Area Station,,"21,840","27,419","84,606","133,865","21,840","27,419","84,606","133,865","267,730","297,360",0,,,
5046,BKJ,Beckenham Junction,London,Greater London,Bromley,UKI2,Outer London,Southeastern,,,London Travelcard Area Station,,"181,414","268,285","832,527","1,282,226","181,414","268,285","832,527","1,282,226","2,564,452","2,668,134","65,866",,,
1512,BDM,Bedford Midland,East,Bedfordshire,Bedford,UKH2,Bedfordshire and Hertforshire,First Capital Connect,BEDFORD BR,,,,"185,896","646,194","658,181","1,490,271","185,896","646,194","658,181","1,490,271","2,980,542","3,199,084","32,659",,,
1510,BSJ,Bedford St.Johns,East,Bedfordshire,Bedford,UKH2,Bedfordshire and Hertforshire,London Midland Trains,BEDFORD BR,,,,"1,121","2,285","2,548","5,954","1,121","2,285","2,548","5,954","11,908","14,068",0,,,
5538,BDH,Bedhampton,South East,Hampshire,Havant,UKJ3,Hampshire and Isle of Wight,South West Trains,,,,,"19,100","17,597","12,363","49,060","19,100","17,597","12,363","49,060","98,120","113,680",0,,,
3245,BMT,Bedminster,South West,Bristol City Of,Bristol City Of,UKK1,"Gloucestershire, Wiltshire and North Somerset",First Great Western,BRISTOL BR,,,,"13,321","9,589","12,039","34,949","13,321","9,589","12,039","34,949","69,898","58,690",0,,,
1165,BEH,Bedworth,West Midlands,Warwickshire,Nuneaton And Bedworth,UKG1,"Herefordshire, Worcestershire and Warwickshire",London Midland Trains,,West Midlands,,,"11,896","2,169","4,219","18,284","11,896","2,169","4,219","18,284","36,568","29,296",0,check,increase > 20% above mean,No obvious reason to explain change in usage
3070,BDW,Bedwyn,South West,Wiltshire,Kennet,UKK1,"Gloucestershire, Wiltshire and North Somerset",First Great Western,,,,,"5,549","26,532","9,665","41,746","5,549","26,532","9,665","41,746","83,492","83,718",0,,,
1625,BEE,Beeston,East Midlands,Nottinghamshire,Broxtowe,UKF1,Derbyshire and Nottinghamshire,East Midlands Trains,,,,,"108,060","61,210","38,089","207,359","108,060","61,210","38,089","207,359","414,718","404,062","15,529",,,
5198,BKS,Bekesbourne,South East,Kent,Canterbury,UKJ4,Kent,Southeastern,,,,,"4,562","9,268","9,155","22,985","4,562","9,268","9,155","22,985","45,970","55,912",0,,,
2785,BLV,Belle Vue,North West,Greater Manchester,Manchester,UKD3,Greater Manchester,Northern Rail,,Greater Manchester,,,874,"3,998","1,256","6,128",874,"3,998","1,256","6,128","12,256","11,724",0,,,
9895,BLG,Bellgrove,Scotland,Glasgow City,Glasgow City,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"86,596","75,130","50,854","212,580","86,596","75,130","50,854","212,580","425,160","407,012","20,472",,,
5062,BGM,Bellingham,London,Greater London,Lewisham,UKI1,Inner London,Southeastern,,,London Travelcard Area Station,,"39,783","42,463","217,576","299,822","39,783","42,463","217,576","299,822","599,644","658,568",0,,,
9714,BLH,Bellshill,Scotland,North Lanarkshire,North Lanarkshire,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"102,132","83,002","105,431","290,565","102,132","83,002","105,431","290,565","581,130","592,940","35,328",,,
5350,BLM,Belmont,London,Greater London,Sutton,UKI2,Outer London,Southern,,,London Travelcard Area Station,,"13,778","11,622","40,818","66,218","13,778","11,622","40,818","66,218","132,436","123,580",0,,,
1679,BLP,Belper,East Midlands,Derbyshire,Amber Valley,UKF1,Derbyshire and Nottinghamshire,East Midlands Trains,,,,,"26,399","29,733","11,337","67,469","26,399","29,733","11,337","67,469","134,938","93,380",0,check,increase > 20% above mean,Improved timetable introduced in December 2008
5227,BEG,Beltring,South East,Kent,Maidstone,UKJ4,Kent,Southeastern,,,,,"1,658","1,387","2,721","5,766","1,658","1,387","2,721","5,766","11,532","9,598",0,,,
5092,BVD,Belvedere,London,Greater London,Bexley,UKI2,Outer London,Southeastern,,,London Travelcard Area Station,,"54,296","57,515","197,387","309,198","54,296","57,515","197,387","309,198","618,396","685,676",0,,,
8047,BEM,Bempton,Yorkshire And The Humber,East Riding Of Yorkshire,East Riding Of Yorkshire,UKE1,East Riding and North Linconshire,Northern Rail,,,,,"1,906","2,155",860,"4,921","1,906","2,155",860,"4,921","9,842","10,254",0,,,
8564,BEY,Ben Rhydding,Yorkshire And The Humber,West Yorkshire,Bradford,UKE4,West Yorkshire,Northern Rail,,West Yorkshire,,,"30,524","40,631","15,895","87,050","30,524","40,631","15,895","87,050","174,100","174,576",0,,,
7439,BEF,Benfleet,East,Essex,Castle Point,UKH3,Essex,c2c,,,,,"357,512","349,306","715,271","1,422,089","357,512","349,306","715,271","1,422,089","2,844,178","2,997,824",0,,,
2676,BEN,Bentham,Yorkshire And The Humber,North Yorkshire,Craven,UKE2,North Yorkshire,Northern Rail,,,,,"7,412","1,483",686,"9,581","7,412","1,483",686,"9,581","19,162","18,248",0,,,
5624,BTY,Bentley,South East,Hampshire,East Hampshire,UKJ3,Hampshire and Isle of Wight,South West Trains,,,,,"15,349","12,227","33,426","61,002","15,349","12,227","33,426","61,002","122,004","119,270",0,,,
8352,BYK,Bentley (S. Yorks),Yorkshire And The Humber,South Yorkshire,Doncaster,UKE3,South Yorkshire,Northern Rail,,South Yorkshire,,,"31,203","14,580","30,992","76,775","31,203","14,580","30,992","76,775","153,550","159,788",0,,,
