NLC,TLC,Station Name,Government Office Region (GOR),County or Unitary Authority,District or Unitary Authority,"NUTS2 Spatial
Unit Code",NUTS2 Spatial Unit,Station Facility Owner,Station Group,PTE Urban Area Station,London Travelcard Area,London Joint Station,"Entries
Full","Entries
Reduced","Entries
Season","Entries
Total","Exits
Full","Exits
Reduced","Exits
Season","Exits
Total","1011
Entries & Exits","0910
Entries & Exits",1011 interchanges,Check,Check Detail,Check Reason
2244,LVJ,Liverpool James Street,North West,Merseyside,Liverpool,UKD5,Merseyside,Merseyrail,LIVERPOOL BR,Merseyside,,,"636,703","628,974","394,134","1,659,811","636,702","629,021","394,149","1,659,872","3,319,683","3,365,420",0,,,
1536,LUT,Luton,East,Luton,Luton,UKH2,Bedfordshire and Hertforshire,First Capital Connect,,,,,"244,355","878,413","507,871","1,630,639","244,355","878,413","507,871","1,630,639","3,261,278","3,187,434","122,836",,,
1823,DBY,Derby,East Midlands,Derby,Derby,UKF1,Derbyshire and Nottinghamshire,East Midlands Trains,,West Midlands,,,"464,869","905,172","260,020","1,630,061","464,869","905,172","260,020","1,630,061","3,260,122","3,131,858","459,752",,,
5146,GNW,Greenwich,London,Greater London,Greenwich,UKI2,Outer London,Southeastern,,,London Travelcard Area Station,,"312,757","413,707","902,165","1,628,629","312,757","413,707","902,165","1,628,629","3,257,258","3,044,510",0,,,
5567,NEM,New Malden,London,Greater London,Kingston Upon Thames,UKI2,Outer London,South West Trains,,,London Travelcard Area Station,,"332,923","359,937","924,359","1,617,219","332,923","359,937","924,359","1,617,219","3,234,438","3,044,468","35,233",,,
5576,WNT,Wandsworth Town,London,Greater London,Wandsworth,UKI1,Inner London,South West Trains,,,London Travelcard Area Station,,"331,855","291,366","983,634","1,606,855","331,855","291,366","983,634","1,606,855","3,213,710","2,793,470",0,,,
1512,BDM,Bedford Midland,East,Bedfordshire,Bedford,UKH2,Bedfordshire and Hertforshire,First Capital Connect,BEDFORD BR,,,,"205,795","677,990","703,852","1,587,637","205,795","677,990","703,852","1,587,637","3,175,274","2,980,542","35,628",,,
5255,CCH,Chichester,South East,West Sussex,Chichester,UKJ2,"Surrey, East & West Sussex",Southern,,,,,"327,218","636,958","607,921","1,572,097","327,218","636,958","607,921","1,572,097","3,144,194","2,984,494","20,788",,,
7491,LHS,Limehouse,London,Greater London,Tower Hamlets,UKI1,Inner London,c2c,,,London Travelcard Area Station,,"489,070","246,885","833,772","1,569,727","489,070","246,885","833,772","1,569,727","3,139,454","2,570,892",0,,,
2771,SPT,Stockport,North West,Greater Manchester,Stockport,UKD3,Greater Manchester,Virgin Trains (West Coast),,Greater Manchester,,,"338,327","889,992","340,998","1,569,317","338,327","889,992","340,998","1,569,317","3,138,634","2,933,346","805,153",,,
5004,AFK,Ashford International,South East,Kent,Ashford,UKJ4,Kent,Southeastern,,,,,"286,188","571,943","703,404","1,561,535","286,188","571,943","703,404","1,561,535","3,123,070","2,756,090","531,339",,,
1024,SDC,Shoreditch High Street,London,Greater London,Hackney,UKI1,Inner London,London Overground,,,London Travelcard Area Station,,"225,639","400,885","907,765","1,534,289","225,639","400,885","907,765","1,534,289","3,068,578",0,0,,,
2599,BON,Bolton,North West,Greater Manchester,Bolton,UKD3,Greater Manchester,Northern Rail,,Greater Manchester,,,"289,182","757,071","483,340","1,529,593","289,182","757,071","483,340","1,529,593","3,059,186","2,833,866","556,220",,,
2412,CTR,Chester,North West,Cheshire,Chester,UKD2,Cheshire,Arriva Trains Wales,,,,,"556,273","796,133","173,997","1,526,403","556,273","796,133","173,997","1,526,403","3,052,806","2,989,704","723,987",,,
5101,DFD,Dartford,South East,Kent,Dartford,UKJ4,Kent,Southeastern,,,,,"284,838","398,673","840,839","1,524,350","284,838","398,673","840,839","1,524,350","3,048,700","3,033,670","297,168",,,
3333,SWI,Swindon,South West,Swindon,Swindon,UKK1,"Gloucestershire, Wiltshire and North Somerset",First Great Western,,,,,"231,937","815,097","472,580","1,519,614","231,937","815,097","472,580","1,519,614","3,039,228","2,835,364","163,823",,,
5131,ABW,Abbey Wood,London,Greater London,Greenwich,UKI2,Outer London,Southeastern,,,London Travelcard Area Station,,"245,558","340,264","929,284","1,515,106","245,558","340,264","929,284","1,515,106","3,030,212","2,882,868",0,,,
5345,NXG,New Cross Gate,London,Greater London,Lewisham,UKI1,Inner London,Southern,,,London Travelcard Area Station,Joint TfL & TOC Station,"322,180","503,291","680,291","1,505,762","322,180","503,291","680,291","1,505,762","3,011,524","1,838,682","234,625",fail,increase > 20% above mean,Services through to the East London Line (started May 2010)
1542,ELS,Elstree & Borehamwood,East,Hertfordshire,Hertsmere,UKH2,Bedfordshire and Hertforshire,First Capital Connect,,,London Travelcard Area Station,,"261,489","450,469","791,643","1,503,601","261,489","450,469","791,643","1,503,601","3,007,202","3,025,188",0,,,
7217,IPS,Ipswich,East,Suffolk,Ipswich,UKH1,East Anglia,National Express East Anglia,,,,,"337,045","665,773","499,521","1,502,339","337,045","665,773","499,521","1,502,339","3,004,678","2,774,536","423,462",,,
5376,NWD,Norwood Junction,London,Greater London,Croydon,UKI2,Outer London,Southern,,,London Travelcard Area Station,,"257,700","324,460","911,674","1,493,834","257,700","324,460","911,674","1,493,834","2,987,668","2,716,052","1,378,298",,,
5423,PMR,Peckham Rye,London,Greater London,Southwark,UKI1,Inner London,Southern,,,London Travelcard Area Station,,"312,532","363,895","817,213","1,493,640","312,532","363,895","817,213","1,493,640","2,987,280","2,646,100","818,093",,,
7474,WEH,West Ham,London,Greater London,Newham,UKI1,Inner London,c2c,,,London Travelcard Area Station,,"521,946","601,281","363,887","1,487,114","521,946","601,281","363,887","1,487,114","2,974,228","2,156,940","10,719",fail,increase > 20% above mean,Oyster PAYG accepted but not captured prior to Jan 2010
5521,FNB,Farnborough (Main),South East,Hampshire,Rushmoor,UKJ3,Hampshire and Isle of Wight,South West Trains,FARNBOROUGH BR,,,,"407,237","441,650","636,004","1,484,891","407,237","441,650","636,004","1,484,891","2,969,782","2,737,240","3,151",,,
8976,ABD,Aberdeen,Scotland,Aberdeen City,Aberdeen City,UKM1,North Eastern Scotland,First ScotRail,,,,,"463,973","803,574","214,604","1,482,151","463,973","803,574","214,604","1,482,151","2,964,302","2,657,014","148,594",,,
6888,SNF,Shenfield,East,Essex,Brentwood,UKH3,Essex,National Express East Anglia,,,,,"313,391","328,572","826,251","1,468,214","313,391","328,572","826,251","1,468,214","2,936,428","2,825,598","1,613,360",,,
5094,BXH,Bexleyheath,London,Greater London,Bexley,UKI2,Outer London,Southeastern,,,London Travelcard Area Station,,"220,744","218,276","1,027,414","1,466,434","220,744","218,276","1,027,414","1,466,434","2,932,868","2,854,782",0,,,
5428,NRB,Norbury,London,Greater London,Croydon,UKI2,Outer London,Southern,,,London Travelcard Area Station,,"239,569","264,917","949,991","1,454,477","239,569","264,917","949,991","1,454,477","2,908,954","2,572,018",0,,,
2262,SOP,Southport,North West,Merseyside,Sefton,UKD5,Merseyside,Merseyrail,,Merseyside,,,"393,316","816,911","232,997","1,443,224","393,316","816,911","232,997","1,443,224","2,886,448","2,949,656","24,870",,,
7439,BEF,Benfleet,East,Essex,Castle Point,UKH3,Essex,c2c,,,,,"376,251","346,335","720,496","1,443,082","376,251","346,335","720,496","1,443,082","2,886,164","2,844,178",0,,,
1543,HPD,Harpenden,East,Hertfordshire,St. Albans,UKH2,Bedfordshire and Hertforshire,First Capital Connect,,,,,"185,639","443,146","813,632","1,442,417","185,639","443,146","813,632","1,442,417","2,884,834","2,771,680",385,,,
5199,CTM,Chatham,South East,Medway,Medway,UKJ4,Kent,Southeastern,,,,,"300,809","442,099","699,057","1,441,965","300,809","442,099","699,057","1,441,965","2,883,930","2,919,828","2,018",,,
5095,BKH,Blackheath,London,Greater London,Lewisham,UKI1,Inner London,Southeastern,,,London Travelcard Area Station,,"299,441","301,149","831,304","1,431,894","299,441","301,149","831,304","1,431,894","2,863,788","2,739,618","22,775",,,
5125,SID,Sidcup,London,Greater London,Bexley,UKI2,Outer London,Southeastern,,,London Travelcard Area Station,,"235,192","260,775","933,564","1,429,531","235,192","260,775","933,564","1,429,531","2,859,062","2,882,020",0,,,
7443,GRY,Grays,East,Thurrock,Thurrock,UKH3,Essex,c2c,,,,,"409,689","370,267","637,347","1,417,303","409,689","370,267","637,347","1,417,303","2,834,606","2,788,040","66,299",,,
8345,BDI,Bradford Interchange,Yorkshire And The Humber,West Yorkshire,Bradford,UKE4,West Yorkshire,Northern Rail,BRADFORD BR,West Yorkshire,,,"326,171","523,672","551,934","1,401,777","326,171","523,672","551,934","1,401,777","2,803,554","2,274,096","35,284",,,
5670,SNS,Staines,South East,Surrey,Spelthorne,UKJ2,"Surrey, East & West Sussex",South West Trains,,,,,"439,896","481,896","477,857","1,399,649","439,896","481,896","477,857","1,399,649","2,799,298","2,717,060","336,855",,,
1659,CAW,Canada Water,London,Greater London,Southwark,UKI1,Inner London,London Overground,,,London Travelcard Area Station,,"546,468","849,954",524,"1,396,946","546,468","849,953",524,"1,396,945","2,793,891",0,0,,,
2961,MIA,Manchester Airport,North West,Greater Manchester,Manchester,UKD3,Greater Manchester,First TransPennine Express,,Greater Manchester,,,"324,441","890,003","170,055","1,384,499","324,441","890,003","170,055","1,384,499","2,768,998","2,620,252","12,593",,,
6871,BIC,Billericay,East,Essex,Basildon,UKH3,Essex,National Express East Anglia,,,,,"216,237","236,697","924,957","1,377,891","216,237","236,697","924,957","1,377,891","2,755,782","2,631,346",0,,,
5329,LWS,Lewes,South East,East Sussex,Lewes,UKJ2,"Surrey, East & West Sussex",Southern,,,,,"229,518","584,445","557,818","1,371,781","229,518","584,445","557,818","1,371,781","2,743,562","2,669,354","566,897",,,
5404,BCY,Brockley,London,Greater London,Lewisham,UKI1,Inner London,Southern,,,London Travelcard Area Station,,"267,453","396,099","700,137","1,363,689","267,453","396,099","700,137","1,363,689","2,727,378","1,999,948",0,fail,increase > 20% above mean,Services through to the East London Line (started May 2010)
5107,HGR,Hither Green,London,Greater London,Lewisham,UKI1,Inner London,Southeastern,,,London Travelcard Area Station,,"219,767","222,095","917,237","1,359,099","219,767","222,095","917,237","1,359,099","2,718,198","2,579,286","482,906",,,
5491,TBD,Three Bridges,South East,West Sussex,Crawley,UKJ2,"Surrey, East & West Sussex",Southern,,,,,"262,455","452,453","636,002","1,350,910","262,455","452,453","636,002","1,350,910","2,701,820","2,475,106","850,944",,,
5379,PUR,Purley,London,Greater London,Croydon,UKI2,Outer London,Southern,,,London Travelcard Area Station,,"246,249","349,672","741,806","1,337,727","246,249","349,672","741,806","1,337,727","2,675,454","2,578,022","803,909",,,
3030,DID,Didcot Parkway,South East,Oxfordshire,South Oxfordshire,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",First Great Western,,,,,"234,400","543,379","559,376","1,337,155","234,400","543,379","559,376","1,337,155","2,674,310","2,524,260","161,059",,,
5579,WCP,Worcester Park,London,Greater London,Kingston Upon Thames,UKI2,Outer London,South West Trains,,,London Travelcard Area Station,,"231,435","257,082","839,107","1,327,624","231,435","257,082","839,107","1,327,624","2,655,248","2,539,716",0,,,
5246,EPH,Elephant & Castle,London,Greater London,Southwark,UKI1,Inner London,First Capital Connect,LONDON BR,,London Travelcard Area Station,,"161,371","284,375","878,637","1,324,383","161,373","284,214","878,451","1,324,038","2,648,421","3,111,323","23,573",fail,decline > 20% below mean,Change in methodology for Thameslink group stations
5172,GRV,Gravesend,South East,Kent,Gravesham,UKJ4,Kent,Southeastern,,,,,"225,787","422,332","675,624","1,323,743","225,787","422,332","675,624","1,323,743","2,647,486","2,502,232","43,815",,,
5046,BKJ,Beckenham Junction,London,Greater London,Bromley,UKI2,Outer London,Southeastern,,,London Travelcard Area Station,,"216,130","251,744","849,064","1,316,938","216,130","251,744","849,064","1,316,938","2,633,876","2,564,452","74,766",,,
5575,WAL,Walton-On-Thames,South East,Surrey,Elmbridge,UKJ2,"Surrey, East & West Sussex",South West Trains,,,,,"314,368","353,578","648,864","1,316,810","314,368","353,578","648,864","1,316,810","2,633,620","2,602,302",0,,,
5388,TTH,Thornton Heath,London,Greater London,Croydon,UKI2,Outer London,Southern,,,London Travelcard Area Station,,"231,212","314,512","770,913","1,316,637","231,212","314,512","770,913","1,316,637","2,633,274","2,383,818",0,,,
5066,HNH,Herne Hill,London,Greater London,Lambeth,UKI1,Inner London,Southeastern,,,London Travelcard Area Station,,"255,413","297,464","761,807","1,314,684","255,413","297,464","761,807","1,314,684","2,629,368","2,564,060","1,571,136",,,
6931,SVS,Seven Sisters,London,Greater London,Haringey,UKI1,Inner London,National Express East Anglia,,,London Travelcard Area Station,,"221,493","430,785","656,280","1,308,558","221,493","431,167","656,159","1,308,819","2,617,377","2,128,415","14,685",,,
6086,HIT,Hitchin,East,Hertfordshire,North Hertfordshire,UKH2,Bedfordshire and Hertforshire,First Capital Connect,,,,,"339,154","376,948","580,904","1,297,006","339,154","376,948","580,904","1,297,006","2,594,012","2,478,832","162,005",,,
5876,BMH,Bournemouth,South West,Bournemouth,Bournemouth,UKK2,Dorset and Somerset,South West Trains,,,,,"341,546","681,578","268,308","1,291,432","341,546","681,578","268,308","1,291,432","2,582,864","2,519,100","58,257",,,
5437,SYD,Sydenham,London,Greater London,Lewisham,UKI1,Inner London,Southern,,,London Travelcard Area Station,,"244,390","285,515","761,288","1,291,193","244,390","285,515","761,288","1,291,193","2,582,386","2,162,656",0,,,
1525,WHP,West Hampstead Thameslink,London,Greater London,Camden,UKI1,Inner London,First Capital Connect,WEST HAMPSTEAD BR,,London Travelcard Area Station,,"279,769","307,120","701,700","1,288,589","279,743","307,104","700,861","1,287,708","2,576,297","2,231,208","413,405",,,
1429,DLK,Dalston (Kingsland),London,Greater London,Hackney,UKI1,Inner London,London Overground,,,London Travelcard Area Station,,"220,233","345,903","716,361","1,282,497","220,233","345,903","716,361","1,282,497","2,564,994","1,755,312","187,533",fail,increase > 20% above mean,Oyster PAYG accepted but not captured prior to Jan 2010
6879,HRO,Harold Wood,London,Greater London,Havering,UKI2,Outer London,National Express East Anglia,,,London Travelcard Area Station,,"210,409","252,162","813,787","1,276,358","210,409","252,162","813,787","1,276,358","2,552,716","2,808,636",0,,,
5279,WRH,Worthing,South East,West Sussex,Worthing,UKJ2,"Surrey, East & West Sussex",Southern,,,,,"231,069","637,455","406,837","1,275,361","231,069","637,455","406,837","1,275,361","2,550,722","2,407,872","84,530",,,
6953,WHC,Walthamstow Central,London,Greater London,Waltham Forest,UKI2,Outer London,National Express East Anglia,,,London Travelcard Area Station,Joint TfL & TOC Station,"184,823","309,014","777,676","1,271,513","184,823","309,014","777,676","1,271,513","2,543,026","2,089,428",0,,,
5309,HRH,Horsham,South East,West Sussex,Horsham,UKJ2,"Surrey, East & West Sussex",Southern,,,,,"238,831","413,910","604,909","1,257,650","238,831","413,910","604,909","1,257,650","2,515,300","2,361,052","92,217",,,
2219,BKQ,Birkenhead Hamilton Square,North West,Merseyside,Wirral,UKD5,Merseyside,Merseyrail,BIRKENHEAD BR,Merseyside,,,"474,223","429,647","349,845","1,253,715","474,223","429,647","349,845","1,253,715","2,507,430","2,429,424","322,081",,,
1069,NMP,Northampton,East Midlands,Northamptonshire,Northampton,UKF2,"Leicestershire, Rutland and Northamptonshire",London Midland Trains,,West Midlands,,,"207,589","644,142","396,278","1,248,009","207,589","644,142","396,278","1,248,009","2,496,018","2,208,500","18,514",,,
7494,BSO,Basildon,East,Essex,Basildon,UKH3,Essex,c2c,,,,,"365,931","336,348","541,119","1,243,398","365,931","336,348","541,119","1,243,398","2,486,796","2,429,748",0,,,
1397,HRW,Harrow & Wealdstone,London,Greater London,Harrow,UKI2,Outer London,London Underground,,,London Travelcard Area Station,Joint TfL & TOC Station,"399,649","514,579","320,132","1,234,360","399,649","514,579","320,132","1,234,360","2,468,720","1,463,446","398,774",fail,increase > 20% above mean,Oyster PAYG accepted but not captured prior to Jan 2010
6877,GDP,Gidea Park,London,Greater London,Havering,UKI2,Outer London,National Express East Anglia,,,London Travelcard Area Station,,"186,320","212,511","834,876","1,233,707","186,320","212,511","834,876","1,233,707","2,467,414","2,401,226","8,555",,,
6800,BIS,Bishops Stortford,East,Hertfordshire,East Hertfordshire,UKH2,Bedfordshire and Hertforshire,National Express East Anglia,,,,,"260,766","322,160","649,087","1,232,013","260,766","322,160","649,087","1,232,013","2,464,026","2,346,220","52,475",,,
6183,WGC,Welwyn Garden City,East,Hertfordshire,Welwyn Hatfield,UKH2,Bedfordshire and Hertforshire,First Capital Connect,,,,,"344,271","355,563","516,140","1,215,974","344,271","355,563","516,140","1,215,974","2,431,948","2,385,014","140,296",,,
6872,BRE,Brentwood,East,Essex,Brentwood,UKH3,Essex,National Express East Anglia,,,,,"304,270","219,494","686,701","1,210,465","304,270","219,494","686,701","1,210,465","2,420,930","2,322,842",0,,,
3900,CDQ,Cardiff Queen Street,Wales - Cymru,Cardiff - Caerdydd,Cardiff - Caerdydd,UKL2,East Wales,Arriva Trains Wales,CARDIFF BR,,,,"655,608","125,170","424,941","1,205,719","655,608","125,170","424,941","1,205,719","2,411,438","2,437,638","617,247",,,
5169,GLM,Gillingham (Kent),South East,Medway,Medway,UKJ4,Kent,Southeastern,,,,,"282,211","407,230","515,206","1,204,647","282,211","407,230","515,206","1,204,647","2,409,294","2,305,746","204,148",,,
