 RODS report3 created at 13:27:47 on 29-03-2017,,,,,,,,,,
 based on survey data up to 2016 and reconciled to Autumn 2016 counts,,,,,,,,,,
Final National Rail/DLR stations,,,,,,,,,,
,,,,Early     ,AM peak   ,Midday    ,PM Peak   ,Evening   ,Late      ,Weekday
All departures from,,to NR/DLR Destination,, - 7am ,7am-10am,10am-4pm,4pm-7pm ,7pm-10pm,10pm+,total
741,Victoria                      ,5448,Eastbourne                    ,0,11,23,39,0,0,73
741,Victoria                      ,5359,Edenbridge Town               ,0,0,0,0,0,0,0
741,Victoria                      ,9328,Edinburgh                     ,0,2,0,0,0,0,2
741,Victoria                      ,6941,Edmonton Green                ,0,0,0,2,0,0,2
741,Victoria                      ,6832,Elsenham                      ,0,0,9,0,0,0,9
741,Victoria                      ,5103,Eltham                        ,0,0,3,53,2,0,58
741,Victoria                      ,6815,Enfield Lock                  ,0,0,0,1,0,0,1
741,Victoria                      ,5360,Epsom                         ,0,8,23,81,19,0,132
741,Victoria                      ,5415,Ewell East                    ,0,0,0,20,40,5,65
741,Victoria                      ,5586,Ewell West                    ,0,0,0,0,0,0,0
741,Victoria                      ,5065,Eynsford                      ,0,0,0,4,0,0,4
741,Victoria                      ,5137,Falconwood                    ,0,0,0,48,0,0,48
741,Victoria                      ,5337,Falmer                        ,0,0,4,2,0,0,7
741,Victoria                      ,5105,Farningham Road               ,0,0,10,5,0,0,15
741,Victoria                      ,5167,Faversham                     ,0,0,5,19,83,39,145
741,Victoria                      ,5559,Feltham                       ,0,0,0,2,0,0,2
741,Victoria                      ,5284,Fishersgate                   ,0,0,0,16,0,0,16
741,Victoria                      ,6876,Forest Gate                   ,0,0,0,1,0,0,1
741,Victoria                      ,5362,Forest Hill                   ,0,0,18,0,0,0,18
741,Victoria                      ,5509,Fratton                       ,0,0,7,0,0,0,7
741,Victoria                      ,5416,Gatwick Airport               ,29,200,756,322,65,188,1560
741,Victoria                      ,5796,Gillingham (Dorest)           ,0,0,0,1,0,0,1
741,Victoria                      ,5169,Gillingham (Kent)             ,0,0,11,33,13,1,58
741,Victoria                      ,5363,Gipsy Hill                    ,7,71,35,175,131,175,594
741,Victoria                      ,4760,Gloucester                    ,0,10,1,0,0,0,11
741,Victoria                      ,2954,Godley East                   ,0,0,0,0,11,0,11
741,Victoria                      ,5272,Goring By Sea                 ,0,0,0,2,0,0,2
741,Victoria                      ,7930,Gypsy Lane                    ,0,0,40,0,5,0,45
741,Victoria                      ,5364,Hackbridge                    ,9,33,68,566,11,0,689
741,Victoria                      ,6977,Hackney Central               ,0,0,79,0,0,0,79
741,Victoria                      ,6075,Hadley Wood                   ,0,0,1,0,0,0,1
741,Victoria                      ,5140,Harrietsham                   ,0,0,0,0,1,0,2
741,Victoria                      ,6012,Harringay                     ,0,0,0,0,3,0,3
741,Victoria                      ,2027,Harrington                    ,0,0,0,0,0,0,0
741,Victoria                      ,5489,Hassocks                      ,0,0,20,0,4,8,31
741,Victoria                      ,5050,Hayes                         ,3,9,0,0,0,0,12
741,Victoria                      ,5490,Haywards Heath                ,0,4,72,205,217,85,584
741,Victoria                      ,5174,Herne Bay                     ,0,0,238,5,1,0,243
741,Victoria                      ,5066,Herne Hill                    ,0,29,133,272,89,114,636
741,Victoria                      ,6919,Highams Park                  ,0,0,0,0,1,0,1
741,Victoria                      ,5141,Hollingbourne                 ,0,0,2,0,0,0,2
741,Victoria                      ,5365,Horley                        ,0,18,0,183,18,5,223
741,Victoria                      ,5309,Horsham                       ,0,0,24,167,9,1,201
741,Victoria                      ,5273,Hove                          ,10,50,61,34,10,146,310
741,Victoria                      ,5463,Hurst Green                   ,0,5,0,4,7,14,30
741,Victoria                      ,5495,Ifield                        ,0,0,0,15,0,0,15
741,Victoria                      ,9586,Imperial Wharf                ,0,26,0,0,0,0,26
741,Victoria                      ,5079,Kemsing                       ,0,0,0,13,0,0,13
741,Victoria                      ,5205,Kemsley                       ,0,0,0,1,0,0,1
741,Victoria                      ,5419,Kenley                        ,0,0,289,36,11,0,336
741,Victoria                      ,5080,Kent House                    ,0,21,38,413,65,53,591
741,Victoria                      ,5108,Kidbrooke                     ,0,0,0,10,0,0,10
741,Victoria                      ,5565,Kingston                      ,0,0,0,0,0,0,0
741,Victoria                      ,5275,Lancing                       ,0,0,0,25,41,0,66
741,Victoria                      ,5368,Leatherhead                   ,0,4,4,36,0,0,44
741,Victoria                      ,5111,Lenham                        ,0,0,0,0,0,0,0
741,Victoria                      ,6089,Letchworth                    ,0,29,1,0,0,0,30
741,Victoria                      ,5329,Lewes                         ,0,28,38,85,22,0,173
741,Victoria                      ,5051,Lewisham - NR                 ,0,0,0,0,0,0,0
741,Victoria                      ,5369,Lingfield                     ,0,0,0,22,8,0,30
741,Victoria                      ,5260,Littlehampton                 ,0,0,4,27,0,0,31
741,Victoria                      ,5498,Littlehaven                   ,0,0,0,0,5,0,5
741,Victoria                      ,2244,Liverpool James Street        ,0,10,0,0,0,0,10
741,Victoria                      ,5148,London Bridge Br              ,0,0,0,35,77,0,112
741,Victoria                      ,5281,London Road (Brighton)        ,0,0,0,0,3,40,43
741,Victoria                      ,5114,Longfield                     ,0,0,17,94,32,0,142
741,Victoria                      ,5115,Maidstone East                ,5,43,56,82,3,35,225
741,Victoria                      ,5222,Maidstone West                ,0,0,0,2,0,0,2
741,Victoria                      ,5599,Malden Manor                  ,0,0,0,0,0,3,3
741,Victoria                      ,5018,Margate                       ,0,0,11,28,25,42,107
741,Victoria                      ,1909,Market Harborough             ,0,0,0,2,0,0,2
741,Victoria                      ,5116,Meopham                       ,0,0,3,34,0,0,37
741,Victoria                      ,5475,Merstham                      ,13,3,14,17,8,0,56
741,Victoria                      ,5374,Mitcham                       ,0,1,1,58,0,0,60
741,Victoria                      ,5427,Mitcham Junction              ,0,5,1,10,0,0,16
741,Victoria                      ,5600,Mortlake                      ,0,0,19,2,0,0,21
741,Victoria                      ,5312,Moulsecoomb                   ,6,9,0,0,0,0,15
741,Victoria                      ,5567,New Malden                    ,0,0,0,16,0,0,16
741,Victoria                      ,5331,Newhaven Town                 ,0,0,0,9,0,0,9
741,Victoria                      ,5428,Norbury                       ,7,83,70,336,176,32,704
741,Victoria                      ,1478,Northolt Park                 ,0,0,0,14,0,0,14
741,Victoria                      ,7309,Norwich                       ,0,0,0,0,0,0,0
741,Victoria                      ,5376,Norwood Junction              ,0,17,0,42,22,56,137
741,Victoria                      ,0,Not stated                    ,21,530,1850,2634,1364,317,6716
741,Victoria                      ,1826,Nottingham                    ,7,16,0,0,0,0,23
741,Victoria                      ,5068,Nunhead                       ,0,0,167,271,8,29,475
741,Victoria                      ,5476,Nutfield                      ,0,0,0,34,0,0,34
741,Victoria                      ,5310,Ockley & Capel                ,0,0,0,17,3,0,20
741,Victoria                      ,5122,Orpington                     ,0,12,29,29,0,0,70
741,Victoria                      ,5071,Otford                        ,0,0,3,37,116,0,156
741,Victoria                      ,3115,Oxford                        ,0,0,0,0,1,9,10
741,Victoria                      ,5377,Oxted                         ,0,4,10,88,22,87,211
741,Victoria                      ,5423,Peckham Rye                   ,0,6,54,218,108,14,400
741,Victoria                      ,4021,Pengam                        ,0,0,0,0,0,0,0
741,Victoria                      ,5072,Penge East                    ,6,51,183,151,151,104,646
741,Victoria                      ,5123,Petts Wood                    ,0,17,0,87,1,0,105
741,Victoria                      ,5332,Plumpton                      ,0,0,9,0,0,0,9
741,Victoria                      ,5455,Polegate                      ,0,0,90,16,0,0,107
741,Victoria                      ,5276,Portslade                     ,0,7,4,36,1,0,48
741,Victoria                      ,5540,Portsmouth Harbour            ,0,0,105,0,0,0,105
741,Victoria                      ,5285,Preston Park                  ,0,0,0,18,6,0,24
741,Victoria                      ,5468,Pulborough                    ,0,14,0,6,0,0,19
741,Victoria                      ,5379,Purley                        ,0,0,32,162,71,122,387
741,Victoria                      ,5430,Purley Oaks                   ,0,0,121,56,183,6,366
741,Victoria                      ,5424,Queens Road Peckham           ,0,0,13,0,5,0,19
741,Victoria                      ,7454,Rainham Essex                 ,0,0,0,14,0,0,14
741,Victoria                      ,5177,Rainham Kent                  ,6,74,35,109,41,3,269
741,Victoria                      ,2296,Rainhill                      ,0,0,0,5,0,0,5
741,Victoria                      ,5023,Ramsgate                      ,0,0,20,0,0,0,20
741,Victoria                      ,5083,Ravensbourne                  ,0,0,0,0,0,0,0
741,Victoria                      ,5478,Redhill                       ,8,15,47,128,338,70,605
741,Victoria                      ,5431,Reedham                       ,0,0,7,2,6,0,16
741,Victoria                      ,7316,Reedham (Norfolk)             ,0,0,0,0,0,0,0
741,Victoria                      ,5480,Reigate                       ,18,49,90,56,19,0,233
741,Victoria                      ,5432,Riddlesdown                   ,0,0,7,22,159,75,262
741,Victoria                      ,5203,Rochester                     ,0,6,21,109,73,80,289
741,Victoria                      ,5380,Salfords                      ,0,0,0,2,0,4,6
741,Victoria                      ,5433,Sanderstead                   ,0,12,61,44,59,354,530
741,Victoria                      ,5333,Seaford                       ,0,0,26,17,24,0,67
741,Victoria                      ,5434,Selhurst                      ,1,37,199,153,73,8,470
741,Victoria                      ,5179,Selling                       ,0,0,0,1,0,0,1
741,Victoria                      ,5184,Sheerness                     ,0,0,9,0,1,0,9
741,Victoria                      ,6691,Sheffield                     ,6,4,0,0,0,0,10
741,Victoria                      ,5186,Shepherdswell                 ,0,0,2,0,0,0,2
741,Victoria                      ,5277,Shoreham By Sea               ,0,0,2,17,0,0,19
741,Victoria                      ,5084,Shortlands                    ,3,15,35,144,254,159,610
741,Victoria                      ,6972,Silver Street                 ,0,5,19,0,0,0,24
741,Victoria                      ,5187,Sittingbourne                 ,0,18,30,105,52,42,247
741,Victoria                      ,3172,Slough                        ,0,0,0,15,0,0,15
741,Victoria                      ,5126,Sole Street                   ,0,0,0,13,0,0,13
741,Victoria                      ,5425,South Bermondsey              ,0,1,0,5,0,0,6
741,Victoria                      ,5410,South Croydon                 ,4,5,3,35,17,15,78
741,Victoria                      ,3187,Southall                      ,0,0,0,0,93,0,93
741,Victoria                      ,5073,St Mary Cray                  ,3,8,7,117,117,38,290
741,Victoria                      ,1268,Stafford                      ,0,0,0,0,0,0,0
741,Victoria                      ,5383,Streatham                     ,0,0,3,68,118,0,189
741,Victoria                      ,5384,Streatham Common              ,2,8,422,317,304,216,1269
741,Victoria                      ,5435,Streatham Hill                ,0,11,186,286,168,258,909
741,Victoria                      ,1484,Sudbury Hill (Harrow)         ,0,0,0,0,0,0,0
741,Victoria                      ,5571,Surbiton                      ,0,0,0,52,0,0,52
741,Victoria                      ,5385,Sutton                        ,7,149,302,743,175,166,1542
741,Victoria                      ,5075,Swanley                       ,2,49,112,54,8,7,232
741,Victoria                      ,6228,Swineshead                    ,0,0,0,5,0,0,5
741,Victoria                      ,5437,Sydenham                      ,0,0,15,2,21,54,93
741,Victoria                      ,5085,Sydenham Hill                 ,5,10,82,115,39,57,309
741,Victoria                      ,5386,Tadworth                      ,0,0,0,44,25,0,70
741,Victoria                      ,5387,Tattenham Corner              ,0,1,0,1,0,0,2
741,Victoria                      ,5193,Teynham                       ,0,0,0,0,1,0,1
741,Victoria                      ,6949,Theobalds Grove               ,0,13,0,0,0,0,13
741,Victoria                      ,6530,Thorne North                  ,0,0,0,0,0,0,0
741,Victoria                      ,5388,Thornton Heath                ,0,25,186,312,49,22,595
741,Victoria                      ,5491,Three Bridges                 ,0,43,107,134,15,8,306
741,Victoria                      ,5798,Tisbury                       ,0,0,0,2,0,0,2
741,Victoria                      ,5574,Twickenham                    ,0,0,0,0,0,0,0
741,Victoria                      ,5334,Uckfield                      ,0,0,65,0,0,0,65
741,Victoria                      ,5391,Upper Warlingham              ,0,0,5,22,27,17,70
741,Victoria                      ,5392,Waddon                        ,0,0,0,31,18,0,49
741,Victoria                      ,8584,Wakefield Kirkgate            ,0,0,18,0,0,0,18
741,Victoria                      ,5394,Wallington                    ,3,12,21,318,12,3,368
741,Victoria                      ,5395,Wandsworth Common             ,0,18,129,338,226,103,814
741,Victoria                      ,5372,Wandsworth Road               ,0,0,16,43,3,0,62
741,Victoria                      ,5576,Wandsworth Town               ,0,3,1,20,2,0,25
741,Victoria                      ,5128,Welling                       ,0,0,0,6,0,0,6
741,Victoria                      ,4690,Wellington Telford West       ,0,0,0,2,0,0,2
741,Victoria                      ,6183,Welwyn Garden City            ,0,0,0,0,0,0,0
741,Victoria                      ,5411,West Croydon                  ,1,34,41,8,33,0,117
741,Victoria                      ,5086,West Dulwich                  ,1,27,219,275,146,0,668
741,Victoria                      ,5129,West Malling                  ,0,62,7,182,10,56,317
741,Victoria                      ,5438,West Norwood                  ,0,9,14,95,95,0,214
741,Victoria                      ,5293,West Sutton                   ,0,0,2,0,0,0,2
741,Victoria                      ,5278,West Worthing                 ,1,14,1,0,0,0,16
741,Victoria                      ,5196,Whitstable                    ,0,0,0,52,21,0,73
741,Victoria                      ,5611,Whitton                       ,0,0,0,0,29,0,29
741,Victoria                      ,5396,Whyteleafe                    ,0,0,1,0,0,0,1
741,Victoria                      ,5439,Whyteleafe South              ,0,0,4,0,0,0,4
741,Victoria                      ,6024,Winchmore Hill                ,0,0,0,0,0,0,0
741,Victoria                      ,5341,Wivelsfield                   ,0,0,0,20,8,0,28
741,Victoria                      ,5696,Wokingham                     ,0,0,29,4,0,0,33
741,Victoria                      ,5440,Woldingham                    ,0,0,0,14,14,0,28
741,Victoria                      ,5441,Woodmansterne                 ,0,0,3,123,0,0,126
741,Victoria                      ,5579,Worcester Park                ,0,0,47,0,0,0,47
741,Victoria                      ,5279,Worthing                      ,0,46,7,40,7,0,100
741,Victoria                      ,5673,Wraysbury                     ,0,0,0,38,0,0,38
742,Walthamstow Central           ,6871,Billericay                    ,10,17,0,0,0,0,27
742,Walthamstow Central           ,5163,Birchington                   ,0,0,0,0,2,0,2
742,Walthamstow Central           ,6914,Chingford                     ,13,61,221,425,190,140,1050
742,Walthamstow Central           ,6926,Clapton                       ,0,0,77,8,0,0,85
742,Walthamstow Central           ,5202,Higham                        ,0,1,0,0,0,0,1
742,Walthamstow Central           ,6919,Highams Park                  ,0,27,192,675,412,160,1466
742,Walthamstow Central           ,1449,Kentish Town West             ,0,72,0,0,0,0,72
742,Walthamstow Central           ,6965,Liverpool Street (London) Br  ,0,0,0,3,0,0,3
742,Walthamstow Central           ,0,Not stated                    ,0,26,92,36,13,0,167
742,Walthamstow Central           ,6973,St James Street               ,0,3,1,29,0,82,115
742,Walthamstow Central           ,6954,Wood Street                   ,3,147,33,450,92,101,826
747,Waterloo                      ,5550,Addlestone                    ,0,0,16,30,37,0,83
747,Waterloo                      ,5623,Aldershot                     ,0,0,13,116,22,1,152
747,Waterloo                      ,5544,Alton                         ,0,0,101,39,0,0,141
747,Waterloo                      ,5510,Andover                       ,1,1,36,205,11,0,254
747,Waterloo                      ,5666,Ascot                         ,0,0,1,37,9,3,49
747,Waterloo                      ,5547,Ash Vale                      ,0,3,248,88,17,6,361
747,Waterloo                      ,5466,Ashford International         ,0,1,0,0,0,0,1
747,Waterloo                      ,5004,Ashford Kent                  ,0,26,8,43,0,0,77
747,Waterloo                      ,5667,Ashford London                ,0,0,2,88,40,0,129
747,Waterloo                      ,5347,Ashtead                       ,0,0,100,127,25,117,369
747,Waterloo                      ,5714,Axminster                     ,0,0,40,7,0,0,47
747,Waterloo                      ,9463,Ayr                           ,0,0,5,0,0,0,5
747,Waterloo                      ,5681,Bagshot                       ,0,0,0,12,0,0,12
747,Waterloo                      ,5551,Barnes                        ,1,1096,405,401,177,58,2138
747,Waterloo                      ,5580,Barnes Bridge                 ,1,34,1,154,143,21,353
747,Waterloo                      ,6207,Barton-on-Humber              ,0,0,116,0,0,0,116
747,Waterloo                      ,5520,Basingstoke                   ,4,115,89,513,74,226,1021
747,Waterloo                      ,5420,Battersea Park                ,0,68,0,58,0,0,126
747,Waterloo                      ,5538,Bedhampton                    ,0,0,0,0,0,26,26
747,Waterloo                      ,5624,Bentley                       ,0,0,0,73,0,0,73
747,Waterloo                      ,5581,Berrylands                    ,0,0,5,63,29,19,115
747,Waterloo                      ,5093,Bexley                        ,3,9,0,0,0,0,13
747,Waterloo                      ,5094,Bexleyheath                   ,0,0,0,0,16,0,16
747,Waterloo                      ,5095,Blackheath                    ,0,0,193,0,0,0,193
747,Waterloo                      ,5625,Blackwater                    ,0,6,0,0,0,0,6
747,Waterloo                      ,5626,Bookham                       ,0,0,0,158,0,0,158
747,Waterloo                      ,5894,Botley                        ,0,0,0,7,0,0,7
747,Waterloo                      ,5876,Bournemouth                   ,0,28,30,8,88,0,154
747,Waterloo                      ,5403,Boxhill and Westhumble        ,0,0,0,11,0,0,11
747,Waterloo                      ,5693,Bracknell                     ,27,96,6,149,52,0,332
747,Waterloo                      ,5875,Branksome                     ,0,31,5,0,0,0,36
747,Waterloo                      ,5552,Brentford                     ,9,107,14,55,44,9,237
747,Waterloo                      ,3216,Bristol Bath Road             ,0,14,0,0,0,0,14
747,Waterloo                      ,5886,Brockenhurst                  ,3,19,21,116,2,0,160
747,Waterloo                      ,5404,Brockley                      ,0,0,0,0,9,0,9
747,Waterloo                      ,5064,Bromley South                 ,0,10,0,0,0,0,10
747,Waterloo                      ,5687,Brookwood                     ,0,0,1,254,50,29,334
747,Waterloo                      ,5927,Bursledon                     ,0,0,0,3,0,0,3
747,Waterloo                      ,5689,Byfleet & New Haw             ,0,0,5,22,4,11,42
747,Waterloo                      ,5682,Camberley                     ,0,0,4,15,0,0,19
747,Waterloo                      ,5405,Carshalton                    ,0,0,0,0,10,0,10
747,Waterloo                      ,5406,Carshalton Beeches            ,0,0,0,11,0,0,11
747,Waterloo                      ,5047,Catford Bridge                ,0,0,0,21,0,2,23
747,Waterloo                      ,5836,Chandlers Ford                ,0,0,0,2,0,0,2
747,Waterloo                      ,5144,Charlton                      ,0,0,0,0,0,4,4
747,Waterloo                      ,5352,Cheam                         ,0,0,2,0,15,0,18
747,Waterloo                      ,5553,Chertsey                      ,0,0,15,0,0,0,15
747,Waterloo                      ,5582,Chessington North             ,0,0,124,51,48,19,241
747,Waterloo                      ,5554,Chessington South             ,0,2,0,33,32,0,67
747,Waterloo                      ,5099,Chislehurst                   ,0,0,0,0,31,0,31
747,Waterloo                      ,5583,Chiswick                      ,0,18,15,82,78,120,312
747,Waterloo                      ,5555,Clandon                       ,0,0,21,123,1,0,146
747,Waterloo                      ,5595,Clapham Junction              ,56,409,817,2130,1468,860,5741
747,Waterloo                      ,5556,Claygate                      ,3,9,27,160,63,2,264
747,Waterloo                      ,5557,Cobham                        ,0,0,0,53,0,4,56
747,Waterloo                      ,5100,Crayford                      ,0,0,0,2,0,1,3
747,Waterloo                      ,5668,Datchet                       ,0,0,1,9,0,0,10
747,Waterloo                      ,5961,Dorchester South              ,0,0,0,1,0,0,1
747,Waterloo                      ,5962,Dorchester West               ,0,4,0,0,0,0,4
747,Waterloo                      ,5357,Dorking                       ,0,0,17,131,0,2,151
747,Waterloo                      ,5412,Dorking Deepdene              ,0,0,0,18,0,0,18
747,Waterloo                      ,5694,Earley                        ,0,0,0,0,0,0,0
747,Waterloo                      ,5584,Earlsfield                    ,14,158,192,1064,689,297,2415
747,Waterloo                      ,5414,Earlswood                     ,0,0,4,0,2,0,6
747,Waterloo                      ,5355,East Croydon                  ,0,0,3,18,2,2,25
747,Waterloo                      ,5899,Eastleigh                     ,10,57,0,30,0,0,98
747,Waterloo                      ,5056,Eden Park                     ,0,0,0,0,0,0,0
747,Waterloo                      ,5642,Effingham Junction            ,0,0,0,64,0,0,64
747,Waterloo                      ,5669,Egham                         ,14,111,71,100,44,8,348
747,Waterloo                      ,5049,Elmers End                    ,0,2,0,0,0,0,2
747,Waterloo                      ,5135,Elmstead Woods                ,0,0,0,0,0,0,0
747,Waterloo                      ,5103,Eltham                        ,0,0,34,0,0,0,34
747,Waterloo                      ,5257,Emsworth                      ,0,0,0,18,0,0,18
747,Waterloo                      ,5360,Epsom                         ,22,157,55,577,148,138,1096
747,Waterloo                      ,5558,Esher                         ,5,3,16,359,76,24,483
747,Waterloo                      ,5415,Ewell East                    ,0,0,2,4,0,0,5
747,Waterloo                      ,5586,Ewell West                    ,0,23,131,110,72,1,338
747,Waterloo                      ,5900,Fareham                       ,0,0,23,2,0,0,24
747,Waterloo                      ,5521,Farnborough Main              ,8,50,88,536,98,42,822
747,Waterloo                      ,5688,Farnborough North             ,0,0,0,1,0,0,1
747,Waterloo                      ,5643,Farncombe                     ,0,0,6,83,81,48,216
747,Waterloo                      ,5545,Farnham                       ,1,11,129,583,65,6,796
747,Waterloo                      ,5559,Feltham                       ,6,248,222,265,169,26,936
747,Waterloo                      ,5522,Fleet                         ,15,73,16,205,145,21,475
747,Waterloo                      ,5362,Forest Hill                   ,0,0,1,13,0,0,14
747,Waterloo                      ,5509,Fratton                       ,0,0,25,23,2,0,49
747,Waterloo                      ,5683,Frimley                       ,0,0,0,2,0,0,2
747,Waterloo                      ,5587,Fulwell                       ,1,11,0,182,16,23,233
747,Waterloo                      ,5416,Gatwick Airport               ,0,0,5,0,0,0,5
747,Waterloo                      ,5796,Gillingham (Dorest)           ,0,2,1,1,0,0,4
747,Waterloo                      ,5363,Gipsy Hill                    ,0,0,10,0,0,0,10
747,Waterloo                      ,5629,Godalming                     ,0,14,5,124,48,69,259
747,Waterloo                      ,2954,Godley East                   ,0,0,68,0,0,0,68
747,Waterloo                      ,5298,Gomshall                      ,0,0,0,38,0,0,38
747,Waterloo                      ,5514,Grateley                      ,53,1,9,3,0,0,65
747,Waterloo                      ,5172,Gravesend                     ,0,0,0,78,11,0,89
747,Waterloo                      ,5139,Grove Park                    ,0,0,0,3,0,0,3
747,Waterloo                      ,5631,Guildford                     ,11,259,460,1232,467,175,2603
747,Waterloo                      ,5560,Hampton                       ,0,3,78,128,75,9,294
747,Waterloo                      ,5561,Hampton Court                 ,2,77,60,298,39,14,489
747,Waterloo                      ,5589,Hampton Wick                  ,3,142,6,201,138,25,514
747,Waterloo                      ,5633,Haslemere                     ,8,10,7,475,152,0,652
747,Waterloo                      ,5532,Havant                        ,5,22,91,75,81,0,274
747,Waterloo                      ,5289,Haydons Road                  ,0,0,0,0,6,7,13
747,Waterloo                      ,5490,Haywards Heath                ,0,0,1,0,0,0,1
747,Waterloo                      ,5893,Hedge End                     ,0,0,0,7,0,0,7
747,Waterloo                      ,5590,Hersham                       ,0,9,1,229,50,2,290
747,Waterloo                      ,6818,Hertford East                 ,0,0,0,14,0,0,14
747,Waterloo                      ,5539,Hilsea                        ,0,0,0,1,0,0,1
747,Waterloo                      ,5591,Hinchley Wood                 ,0,0,0,122,28,0,150
747,Waterloo                      ,5107,Hither Green                  ,0,0,0,0,15,0,15
747,Waterloo                      ,5717,Honiton                       ,0,1,22,0,0,0,22
747,Waterloo                      ,5418,Honor Oak Park                ,0,0,2,0,0,3,5
747,Waterloo                      ,5523,Hook                          ,2,5,41,70,31,0,149
747,Waterloo                      ,5365,Horley                        ,0,0,2,0,0,0,2
747,Waterloo                      ,6015,Hornsey                       ,0,0,0,0,0,0,0
747,Waterloo                      ,5309,Horsham                       ,0,0,0,3,0,15,17
747,Waterloo                      ,5562,Horsley                       ,0,11,0,26,148,0,185
747,Waterloo                      ,5563,Hounslow                      ,0,1,9,29,87,50,175
747,Waterloo                      ,6881,Ilford                        ,0,0,0,0,11,0,11
747,Waterloo                      ,9586,Imperial Wharf                ,0,4,36,24,33,0,98
747,Waterloo                      ,5592,Isleworth                     ,0,20,74,117,54,119,385
747,Waterloo                      ,5678,Kempton Park                  ,0,0,0,0,0,0,0
747,Waterloo                      ,5593,Kew Bridge                    ,0,57,3,30,0,0,90
747,Waterloo                      ,5565,Kingston                      ,21,141,208,571,118,263,1321
747,Waterloo                      ,5368,Leatherhead                   ,20,67,117,603,273,24,1103
747,Waterloo                      ,5051,Lewisham - NR                 ,0,0,2,0,0,11,14
747,Waterloo                      ,5634,Liphook                       ,0,0,80,117,9,0,205
747,Waterloo                      ,5635,Liss                          ,0,0,0,84,37,0,121
747,Waterloo                      ,5148,London Bridge Br              ,0,7,0,0,0,6,13
747,Waterloo                      ,5632,London Road (Guildford)       ,0,26,0,231,0,0,257
747,Waterloo                      ,1536,Luton                         ,0,0,0,37,0,0,37
747,Waterloo                      ,3147,Maidenhead                    ,0,0,0,4,0,0,4
747,Waterloo                      ,5599,Malden Manor                  ,0,0,0,105,4,0,110
747,Waterloo                      ,1564,Marne La Vallee Chessy        ,0,0,12,0,0,0,12
747,Waterloo                      ,5692,Martins Heron                 ,0,7,1,92,0,0,100
747,Waterloo                      ,5908,Micheldever                   ,0,0,0,0,0,0,0
747,Waterloo                      ,5644,Milford                       ,0,0,1,41,0,0,42
747,Waterloo                      ,5374,Mitcham                       ,0,0,0,45,20,0,65
747,Waterloo                      ,5427,Mitcham Junction              ,0,0,0,31,0,0,31
747,Waterloo                      ,5957,Moreton Dorset                ,0,0,4,2,0,0,6
747,Waterloo                      ,5501,Mortimer                      ,0,0,0,12,0,0,12
747,Waterloo                      ,5600,Mortlake                      ,0,10,51,531,233,84,908
747,Waterloo                      ,5645,Motspur Park                  ,3,25,37,106,183,28,383
747,Waterloo                      ,5119,New Eltham                    ,0,0,0,0,0,0,0
747,Waterloo                      ,5567,New Malden                    ,2,70,93,512,285,86,1047
747,Waterloo                      ,5881,New Milton                    ,0,0,11,24,0,0,35
747,Waterloo                      ,5568,Norbiton                      ,2,167,195,325,134,77,899
747,Waterloo                      ,5601,North Sheen                   ,0,1,3,7,30,0,40
747,Waterloo                      ,0,Not stated                    ,94,592,2018,5620,1710,705,10739
747,Waterloo                      ,5310,Ockley & Capel                ,0,0,0,144,0,0,144
747,Waterloo                      ,5526,Overton                       ,0,0,0,180,22,0,202
747,Waterloo                      ,5602,Oxshott                       ,0,0,0,88,34,0,121
747,Waterloo                      ,5657,Petersfield                   ,0,1,145,193,17,0,356
747,Waterloo                      ,5885,Pokesdown                     ,0,0,0,0,0,0,1
747,Waterloo                      ,5883,Poole                         ,3,49,0,76,0,0,129
747,Waterloo                      ,5537,Portsmouth & Sthsea           ,0,4,2,0,0,20,25
747,Waterloo                      ,5540,Portsmouth Harbour            ,3,92,112,22,0,26,256
747,Waterloo                      ,5603,Putney                        ,11,165,509,1485,977,199,3346
747,Waterloo                      ,5596,Queenstown Road               ,67,91,16,473,35,18,700
747,Waterloo                      ,5569,Raynes Park                   ,0,20,358,814,239,50,1481
747,Waterloo                      ,3149,Reading                       ,0,0,0,0,0,0,0
747,Waterloo                      ,5478,Redhill                       ,0,0,0,3,0,0,4
747,Waterloo                      ,6886,Romford                       ,2,56,0,0,0,0,58
747,Waterloo                      ,5943,Romsey                        ,0,0,0,7,0,0,7
747,Waterloo                      ,1039,Rotherhithe                   ,0,0,0,0,0,2,2
747,Waterloo                      ,5658,Rowlands Castle               ,0,0,0,2,87,0,89
747,Waterloo                      ,5542,Ryde Esplanade                ,0,0,28,27,0,0,55
747,Waterloo                      ,5663,Salisbury                     ,0,22,74,256,1,10,364
747,Waterloo                      ,5646,Sandhurst                     ,0,0,0,15,0,0,15
747,Waterloo                      ,5124,Sevenoaks                     ,0,4,0,0,0,7,12
747,Waterloo                      ,5638,Shalford                      ,0,0,0,17,0,0,17
747,Waterloo                      ,5529,Shanklin                      ,0,0,2,3,0,0,5
747,Waterloo                      ,5929,Shawford                      ,0,0,41,2,0,0,43
747,Waterloo                      ,5605,Shepperton                    ,0,12,2,30,63,204,311
747,Waterloo                      ,5835,Sherborne                     ,0,7,105,0,5,0,117
747,Waterloo                      ,5125,Sidcup                        ,0,0,3,0,0,0,3
747,Waterloo                      ,5425,South Bermondsey              ,0,0,0,0,14,0,14
747,Waterloo                      ,5292,South Merton                  ,0,0,0,0,0,0,0
