NLC,Station,Timeperiod,Total,Totaltime,Average,cat0,cat1,cat2,cat3,cat4,cat5
752,WembleyPark,Late,1406,39210,27.9,242,472,626,65,0,0
752,WembleyPark,Totalday,22924,600347,26.19,5821,8465,6595,1728,315,0
753,WestActon,Early,34,966,28.23,10,19,1,3,1,0
753,WestActon,AMpeak,429,11405,26.56,203,49,61,107,10,0
753,WestActon,Midday,564,12584,22.32,223,226,77,37,0,0
753,WestActon,PMPeak,831,22013,26.48,183,211,416,22,0,0
753,WestActon,Evening,616,18241,29.63,76,189,319,32,0,0
753,WestActon,Late,281,9285,33.08,26,5,206,44,0,0
753,WestActon,Totalday,2755,74494,27.04,721,699,1080,244,11,0
755,WestBrompton,Early,141,4771,33.82,0,87,20,21,13,0
755,WestBrompton,AMpeak,3177,103266,32.51,258,1473,713,319,414,0
755,WestBrompton,Midday,1983,68655,34.63,226,621,842,40,214,40
755,WestBrompton,PMPeak,1287,28011,21.77,419,580,276,11,0,0
755,WestBrompton,Evening,813,17889,21.99,75,648,65,25,0,0
755,WestBrompton,Late,142,2985,21.01,8,124,10,0,0,0
755,WestBrompton,Totalday,7543,225577,29.91,986,3533,1927,415,641,40
756,WestFinchley,Early,9,129,14.5,9,0,0,0,0,0
756,WestFinchley,AMpeak,209,5248,25.15,50,76,82,1,0,0
756,WestFinchley,Midday,503,15986,31.77,98,93,263,31,19,0
756,WestFinchley,PMPeak,1112,38778,34.87,71,379,436,173,53,0
756,WestFinchley,Evening,673,24113,35.82,6,195,400,64,8,0
756,WestFinchley,Late,270,9884,36.58,0,17,227,27,0,0
756,WestFinchley,Totalday,2776,94139,33.91,233,761,1407,295,80,0
757,WestHam,Early,760,12883,16.95,460,250,42,8,0,0
757,WestHam,AMpeak,2971,50836,17.11,1758,813,334,52,14,0
757,WestHam,Midday,5979,86493,14.47,3811,1808,311,29,20,0
757,WestHam,PMPeak,8606,139383,16.2,5202,2427,858,81,39,0
757,WestHam,Evening,3874,69465,17.93,2430,688,683,74,0,0
757,WestHam,Late,1717,28715,16.73,1163,315,168,71,1,0
757,WestHam,Totalday,23907,387774,16.22,14823,6301,2395,314,74,0
758,WestHampstead,Early,937,18622,19.87,188,696,53,0,0,0
758,WestHampstead,AMpeak,2704,63076,23.32,616,1422,391,275,0,0
758,WestHampstead,Midday,2673,60642,22.69,482,1601,520,69,1,0
758,WestHampstead,PMPeak,5695,132662,23.3,940,3865,557,289,43,0
758,WestHampstead,Evening,3695,88624,23.98,217,2522,825,132,0,0
758,WestHampstead,Late,1602,38208,23.85,109,1073,415,4,0,0
758,WestHampstead,Totalday,17306,401834,23.22,2553,11179,2761,769,44,0
759,WestHarrow,Early,27,736,27.5,0,27,0,0,0,0
759,WestHarrow,AMpeak,174,3516,20.16,81,74,19,0,0,0
759,WestHarrow,Midday,361,9290,25.74,161,25,164,10,1,0
759,WestHarrow,PMPeak,1114,35549,31.92,145,339,493,134,2,0
759,WestHarrow,Evening,512,20278,39.63,35,88,204,137,47,0
759,WestHarrow,Late,169,8964,53,0,0,49,69,51,0
759,WestHarrow,Totalday,2357,78334,33.24,422,553,930,351,101,0
760,WestKensington,Early,56,1870,33.17,1,28,21,7,0,0
760,WestKensington,AMpeak,1763,57021,32.34,268,520,648,265,63,0
760,WestKensington,Midday,1564,32769,20.95,567,633,321,44,0,0
760,WestKensington,PMPeak,2014,47783,23.72,349,1188,452,25,0,0
760,WestKensington,Evening,1618,35864,22.16,397,921,286,14,0,0
760,WestKensington,Late,830,19782,23.83,245,367,174,33,11,0
760,WestKensington,Totalday,7846,195090,24.86,1827,3656,1902,387,74,0
762,WestRuislip,Early,9,223,26.19,0,7,0,0,1,0
762,WestRuislip,AMpeak,147,6099,41.57,24,33,23,19,48,0
762,WestRuislip,Midday,307,10745,35.05,78,10,89,129,1,0
762,WestRuislip,PMPeak,981,37402,38.14,3,433,166,295,83,0
762,WestRuislip,Evening,547,23474,42.91,8,106,105,322,6,0
762,WestRuislip,Late,241,10968,45.45,0,3,76,162,0,0
762,WestRuislip,Totalday,2231,88910,39.86,114,593,458,927,138,0
754,WestbournePark,Early,68,2633,38.99,1,14,39,8,6,0
754,WestbournePark,AMpeak,1515,43731,28.87,247,597,552,60,60,0
754,WestbournePark,Midday,1359,27377,20.14,785,347,162,65,0,0
754,WestbournePark,PMPeak,1663,39500,23.76,553,722,353,35,0,0
754,WestbournePark,Evening,1004,21784,21.69,396,377,227,4,0,0
754,WestbournePark,Late,456,9983,21.88,101,300,38,17,0,0
754,WestbournePark,Totalday,6065,145009,23.91,2083,2357,1371,189,65,0
761,Westminster,Early,1052,28371,26.98,183,473,299,91,6,0
761,Westminster,AMpeak,17498,371308,21.22,5430,8404,2882,706,76,0
761,Westminster,Midday,15904,294600,18.52,6863,7405,1207,384,46,0
761,Westminster,PMPeak,5794,100100,17.28,2777,2415,433,166,2,0
761,Westminster,Evening,1739,29191,16.79,622,1064,33,19,0,0
761,Westminster,Late,586,9645,16.45,270,295,21,0,0,0
761,Westminster,Totalday,42572,833216,19.57,16144,20056,4875,1366,130,0
764,WhiteCity,Early,530,20771,39.21,14,126,280,64,47,0
764,WhiteCity,AMpeak,6137,190139,30.98,278,2978,2059,533,289,0
764,WhiteCity,Midday,3207,84993,26.5,390,1771,904,114,29,0
764,WhiteCity,PMPeak,2080,48658,23.4,287,1399,345,43,6,0
764,WhiteCity,Evening,1249,29381,23.52,101,924,207,17,0,0
764,WhiteCity,Late,579,14656,25.3,4,538,36,1,0,0
764,WhiteCity,Totalday,13782,388598,28.2,1073,7735,3831,771,372,0
763,Whitechapel,Early,1153,26871,23.3,196,759,168,13,17,0
763,Whitechapel,AMpeak,12563,295122,23.49,3302,6236,2540,338,147,0
763,Whitechapel,Midday,7206,172378,23.92,1108,4648,1024,328,98,0
763,Whitechapel,PMPeak,7462,156236,20.94,1819,4502,967,163,11,0
763,Whitechapel,Evening,3478,77196,22.2,1027,1467,978,5,1,0
763,Whitechapel,Late,1420,38210,26.9,57,871,387,105,0,0
763,Whitechapel,Totalday,33283,766013,23.02,7510,18483,6064,952,274,0
765,WillesdenGreen,Early,132,4807,36.34,0,83,2,43,4,0
765,WillesdenGreen,AMpeak,1051,32246,30.69,262,283,242,216,47,0
765,WillesdenGreen,Midday,2467,53541,21.7,901,1144,334,33,56,0
765,WillesdenGreen,PMPeak,5092,116787,22.94,1345,2678,965,91,12,0
765,WillesdenGreen,Evening,3259,83085,25.5,475,1900,833,12,39,0
765,WillesdenGreen,Late,1827,44848,24.55,219,1301,300,0,8,0
765,WillesdenGreen,Totalday,13827,335315,24.25,3201,7389,2676,396,166,0
766,WillesdenJunction,Early,266,6526,24.51,92,127,17,17,14,0
766,WillesdenJunction,AMpeak,1828,39342,21.53,727,752,123,153,72,0
766,WillesdenJunction,Midday,1500,35982,23.99,394,667,356,40,43,0
766,WillesdenJunction,PMPeak,2386,55919,23.44,716,980,533,95,61,0
766,WillesdenJunction,Evening,1096,30052,27.42,256,226,564,47,4,0
766,WillesdenJunction,Late,580,22196,38.27,74,27,301,130,49,0
766,WillesdenJunction,Totalday,7655,190016,24.82,2259,2778,1893,483,242,0
767,Wimbledon,Early,488,10306,21.13,292,102,20,37,37,0
767,Wimbledon,AMpeak,3174,69220,21.81,1522,695,593,267,96,0
767,Wimbledon,Midday,4405,133979,30.41,1136,772,1735,586,170,7
767,Wimbledon,PMPeak,8672,238750,27.53,1637,3079,2901,1002,54,0
767,Wimbledon,Evening,3477,104203,29.97,411,1204,1466,337,59,0
767,Wimbledon,Late,1145,36653,32.01,58,389,515,166,17,0
767,Wimbledon,Totalday,21361,593112,27.77,5056,6241,7229,2396,432,7
768,WimbledonPark,Early,46,759,16.45,38,0,9,0,0,0
768,WimbledonPark,AMpeak,480,9144,19.07,304,1,159,16,0,0
768,WimbledonPark,Midday,569,11662,20.5,350,10,132,77,0,0
768,WimbledonPark,PMPeak,1010,26592,26.34,369,116,396,121,6,0
768,WimbledonPark,Evening,577,13021,22.59,246,103,155,72,0,0
768,WimbledonPark,Late,213,4622,21.69,91,50,63,9,0,0
768,WimbledonPark,Totalday,2894,65800,22.74,1398,281,914,294,7,0
770,WoodGreen,Early,172,5372,31.27,19,83,45,21,3,0
770,WoodGreen,AMpeak,2433,63480,26.09,316,1227,719,151,19,0
770,WoodGreen,Midday,4380,105434,24.07,1252,1760,1084,239,45,0
770,WoodGreen,PMPeak,6623,181702,27.44,653,3651,2086,210,22,0
770,WoodGreen,Evening,3595,98686,27.45,185,2071,1256,79,4,0
770,WoodGreen,Late,2147,56882,26.49,14,1529,553,39,12,0
770,WoodGreen,Totalday,19350,511557,26.44,2439,10322,5744,739,106,0
599,WoodLane,Early,131,3024,23.03,49,44,34,4,0,0
599,WoodLane,AMpeak,1339,25442,19.01,824,276,194,44,0,0
599,WoodLane,Midday,1324,29320,22.15,611,294,383,36,0,0
599,WoodLane,PMPeak,1218,23384,19.19,688,398,97,36,0,0
599,WoodLane,Evening,457,15188,33.23,58,170,103,80,39,7
599,WoodLane,Late,84,1781,21.32,39,4,41,0,0,0
599,WoodLane,Totalday,4552,98138,21.56,2270,1185,852,200,39,7
769,Woodford,Early,57,1419,24.81,10,26,21,0,0,0
769,Woodford,AMpeak,726,20875,28.74,24,414,194,78,16,0
769,Woodford,Midday,1769,43960,24.85,399,805,443,101,22,0
769,Woodford,PMPeak,3819,125908,32.97,150,1505,1640,269,254,0
769,Woodford,Evening,1907,56852,29.81,47,1017,478,351,14,0
769,Woodford,Late,829,32820,39.61,5,222,293,254,54,0
769,Woodford,Totalday,9107,281833,30.95,635,3990,3069,1053,360,0
771,WoodsidePark,Early,25,704,27.63,7,9,3,6,0,0
771,WoodsidePark,AMpeak,419,11550,27.55,119,121,108,71,1,0
771,WoodsidePark,Midday,842,27057,32.13,119,262,356,51,53,0
771,WoodsidePark,PMPeak,2085,73967,35.48,212,412,1052,351,57,0
771,WoodsidePark,Evening,1034,31986,30.92,176,280,490,89,0,0
771,WoodsidePark,Late,365,14917,40.84,16,39,213,73,25,0
771,WoodsidePark,Totalday,4771,160181,33.57,649,1123,2222,641,136,0
