 NLC,Station,time period,NR/DLR/Tram,Bus/Coach,Bicycle,Motorcycle,Car/VanParked,Car/Vandrivenaway,Walked,Taxi/Minicab,RiverBus/Ferry,Other,Not Stated,Heathrow Terminal 1,Heathrow Terminal 2,Heathrow Terminal 3,Heathrow Terminal 4,Heathrow Terminal 5,Total all modes,
700,Shepherd's Bush (Cen,Midday,0,1605,49,0,7,23,4559,0,0,35,1882,0,0,0,0,0,8160,
700,Shepherd's Bush (Cen,PM Peak,0,1237,0,0,15,64,4845,0,0,0,2733,0,0,0,0,0,8895,
700,Shepherd's Bush (Cen,Evening,0,771,0,0,0,142,2783,0,0,0,763,0,0,0,0,0,4458,
700,Shepherd's Bush (Cen,Late,0,218,0,0,0,0,1852,0,0,0,564,0,0,0,0,0,2634,
700,Shepherd's Bush (Cen,Total day,0,6735,124,1,82,319,19915,2,0,90,6751,0,0,0,0,0,34018,
775,Shepherd's Bush Mark,Early ,0,44,9,0,0,0,165,0,0,0,11,0,0,0,0,0,228,
775,Shepherd's Bush Mark,AM peak,0,548,103,0,0,7,1104,0,0,12,84,0,0,0,0,0,1858,
775,Shepherd's Bush Mark,Midday,0,327,8,0,0,0,978,0,0,49,73,0,0,0,0,0,1435,
775,Shepherd's Bush Mark,PM Peak,0,256,0,0,18,0,643,0,0,7,40,0,0,0,0,0,964,
775,Shepherd's Bush Mark,Evening,0,34,0,0,0,0,374,0,0,0,28,0,0,0,0,0,436,
775,Shepherd's Bush Mark,Late,0,21,0,0,0,0,244,0,0,0,18,0,0,0,0,0,283,
775,Shepherd's Bush Mark,Total day,0,1229,119,0,18,7,3507,0,0,68,254,0,0,0,0,0,5203,
702,Sloane Square ,Early ,0,119,1,3,5,4,266,3,0,0,26,0,0,0,0,0,429,
702,Sloane Square ,AM peak,0,1408,74,10,70,80,2515,6,0,0,889,0,0,0,0,0,5050,
702,Sloane Square ,Midday,0,765,0,0,223,158,4379,15,0,44,2428,0,0,0,0,0,8012,
702,Sloane Square ,PM Peak,0,1656,7,0,42,23,5825,36,0,0,1551,0,0,0,0,0,9139,
702,Sloane Square ,Evening,0,471,0,0,17,25,2152,36,0,0,904,0,0,0,0,0,3606,
702,Sloane Square ,Late,0,159,0,0,0,72,718,38,0,0,300,0,0,0,0,0,1287,
702,Sloane Square ,Total day,0,4578,83,13,358,362,15856,135,0,44,6096,0,0,0,0,0,27524,
703,Snaresbrook,Early ,0,19,0,0,30,1,252,0,0,0,10,0,0,0,0,0,311,
703,Snaresbrook,AM peak,0,65,4,0,250,131,2233,0,0,0,23,0,0,0,0,0,2706,
703,Snaresbrook,Midday,0,18,0,0,44,36,833,0,0,0,5,0,0,0,0,0,936,
703,Snaresbrook,PM Peak,0,3,0,0,46,34,552,0,0,0,26,0,0,0,0,0,662,
703,Snaresbrook,Evening,0,2,0,0,1,3,142,0,0,0,1,0,0,0,0,0,148,
703,Snaresbrook,Late,0,0,0,0,0,27,8,0,0,0,17,0,0,0,0,0,52,
703,Snaresbrook,Total day,0,106,4,0,372,232,4019,0,0,0,82,0,0,0,0,0,4815,
704,South Ealing,Early ,0,64,0,0,7,7,321,0,0,0,0,0,0,0,0,0,399,
704,South Ealing,AM peak,0,227,35,0,143,196,1732,0,0,0,7,0,0,0,0,0,2340,
704,South Ealing,Midday,0,161,56,0,99,13,1040,1,0,0,1,0,0,0,0,0,1371,
704,South Ealing,PM Peak,0,282,1,0,94,71,671,0,0,0,12,0,0,0,0,0,1131,
704,South Ealing,Evening,0,92,0,0,0,10,255,0,0,0,4,0,0,0,0,0,361,
704,South Ealing,Late,0,9,0,0,0,0,88,0,0,0,4,0,0,0,0,0,101,
704,South Ealing,Total day,0,835,92,0,342,297,4107,1,0,0,28,0,0,0,0,0,5702,
707,South Harrow,Early ,0,100,0,0,14,42,326,0,0,0,44,0,0,0,0,0,526,
707,South Harrow,AM peak,0,444,0,0,128,66,846,0,0,0,120,0,0,0,0,0,1603,
707,South Harrow,Midday,0,317,0,0,29,17,535,0,0,0,28,0,0,0,0,0,926,
707,South Harrow,PM Peak,0,302,0,0,57,0,179,0,0,0,38,0,0,0,0,0,577,
707,South Harrow,Evening,0,90,0,0,0,0,96,0,0,0,0,0,0,0,0,0,186,
707,South Harrow,Late,0,47,0,0,0,0,14,0,0,0,0,0,0,0,0,0,61,
707,South Harrow,Total day,0,1300,0,0,229,125,1995,0,0,0,230,0,0,0,0,0,3879,
708,South Kensington ,Early ,0,158,0,0,9,0,269,0,0,0,39,0,0,0,0,0,474,
708,South Kensington ,AM peak,0,1534,5,0,95,29,2837,0,0,0,778,0,0,0,0,0,5279,
708,South Kensington ,Midday,0,1296,125,0,48,144,8500,28,0,0,4775,0,0,0,0,0,14916,
708,South Kensington ,PM Peak,0,1789,202,0,83,0,13054,11,0,1,3047,0,0,0,0,0,18186,
708,South Kensington ,Evening,0,601,0,0,15,1,5779,1,0,0,838,0,0,0,0,0,7235,
708,South Kensington ,Late,0,92,0,0,0,5,3057,1,0,0,463,0,0,0,0,0,3618,
708,South Kensington ,Total day,0,5470,332,0,250,179,33496,41,0,1,9939,0,0,0,0,0,49707,
709,South Kenton,Early ,0,0,0,0,8,2,68,0,0,0,1,0,0,0,0,0,79,
709,South Kenton,AM peak,0,4,0,0,74,12,447,0,0,0,45,0,0,0,0,0,583,
709,South Kenton,Midday,0,37,0,0,20,11,326,0,0,0,1,0,0,0,0,0,394,
709,South Kenton,PM Peak,0,0,27,0,0,0,36,0,0,0,116,0,0,0,0,0,179,
709,South Kenton,Evening,0,0,0,0,0,0,47,0,0,0,17,0,0,0,0,0,65,
709,South Kenton,Late,0,0,0,0,0,3,42,0,0,0,0,0,0,0,0,0,44,
709,South Kenton,Total day,0,41,27,0,102,28,966,0,0,0,181,0,0,0,0,0,1345,
710,South Ruislip ,Early ,22,10,0,3,74,29,222,13,0,0,5,0,0,0,0,0,378,
710,South Ruislip ,AM peak,170,50,1,6,370,108,731,82,0,0,31,0,0,0,0,0,1548,
710,South Ruislip ,Midday,9,11,0,0,115,70,226,39,0,0,22,0,0,0,0,0,493,
710,South Ruislip ,PM Peak,78,31,0,0,47,42,169,31,0,0,5,0,0,0,0,0,402,
710,South Ruislip ,Evening,0,0,0,0,0,32,30,13,0,0,24,0,0,0,0,0,99,
710,South Ruislip ,Late,0,0,0,0,0,18,4,0,0,0,12,0,0,0,0,0,33,
710,South Ruislip ,Total day,279,102,1,9,607,299,1381,178,0,0,97,0,0,0,0,0,2953,
711,South Wimbledon,Early ,0,29,1,0,6,6,481,0,0,0,3,0,0,0,0,0,526,
711,South Wimbledon,AM peak,14,91,4,0,93,36,3422,0,0,0,47,0,0,0,0,0,3707,
711,South Wimbledon,Midday,48,495,0,0,5,121,641,0,0,0,124,0,0,0,0,0,1435,
711,South Wimbledon,PM Peak,25,302,0,0,0,172,1021,0,0,0,74,0,0,0,0,0,1594,
711,South Wimbledon,Evening,0,277,0,0,1,6,214,0,0,0,15,0,0,0,0,0,512,
711,South Wimbledon,Late,0,86,0,0,0,13,81,0,0,0,0,0,0,0,0,0,180,
711,South Wimbledon,Total day,87,1280,5,0,106,353,5860,0,0,0,264,0,0,0,0,0,7955,
712,South Woodford,Early ,0,73,1,0,4,7,475,0,0,0,0,0,0,0,0,0,560,
712,South Woodford,AM peak,0,434,13,0,91,65,3389,1,0,0,29,0,0,0,0,0,4023,
712,South Woodford,Midday,0,282,0,0,84,30,944,0,0,0,213,0,0,0,0,0,1554,
712,South Woodford,PM Peak,0,70,0,0,8,39,808,0,0,0,77,0,0,0,0,0,1001,
712,South Woodford,Evening,0,10,0,0,0,0,303,0,0,0,92,0,0,0,0,0,405,
712,South Woodford,Late,0,4,0,0,0,0,65,0,0,0,0,0,0,0,0,0,69,
712,South Woodford,Total day,0,873,15,0,187,141,5983,1,0,0,412,0,0,0,0,0,7612,
705,Southfields,Early ,0,49,0,0,14,0,561,0,0,0,16,0,0,0,0,0,641,
705,Southfields,AM peak,0,298,0,0,115,32,4640,0,0,0,196,0,0,0,0,0,5281,
705,Southfields,Midday,0,161,0,0,230,47,1828,3,0,0,101,0,0,0,0,0,2371,
705,Southfields,PM Peak,0,52,19,0,0,23,1152,0,0,0,231,0,0,0,0,0,1477,
705,Southfields,Evening,0,43,0,0,25,0,418,0,0,0,129,0,0,0,0,0,615,
705,Southfields,Late,0,1,0,0,0,16,79,0,0,0,40,0,0,0,0,0,137,
705,Southfields,Total day,0,604,19,0,385,119,8679,3,0,0,714,0,0,0,0,0,10522,
706,Southgate,Early ,0,138,0,0,9,209,373,0,0,0,15,0,0,0,0,0,744,
706,Southgate,AM peak,0,781,10,2,200,599,1966,0,0,0,263,0,0,0,0,0,3822,
706,Southgate,Midday,0,731,0,0,92,330,983,0,0,0,58,0,0,0,0,0,2194,
706,Southgate,PM Peak,0,256,0,0,59,281,674,0,0,0,125,0,0,0,0,0,1395,
706,Southgate,Evening,0,75,0,0,25,78,225,0,0,0,86,0,0,0,0,0,488,
706,Southgate,Late,0,1,0,0,0,11,45,0,0,0,85,0,0,0,0,0,143,
706,Southgate,Total day,0,1982,10,2,385,1509,4265,0,0,0,633,0,0,0,0,0,8786,
784,Southwark,Early ,491,66,0,0,0,0,56,0,0,0,26,0,0,0,0,0,639,
784,Southwark,AM peak,4535,245,9,0,0,3,1398,0,0,0,771,0,0,0,0,0,6960,
784,Southwark,Midday,881,121,0,0,28,1,4909,0,60,0,706,0,0,0,0,0,6707,
784,Southwark,PM Peak,929,438,0,0,19,0,8932,42,0,0,1293,0,0,0,0,0,11654,
784,Southwark,Evening,194,265,0,0,0,0,2450,0,0,0,160,0,0,0,0,0,3069,
784,Southwark,Late,0,23,0,0,0,1,1011,0,0,0,20,0,0,0,0,0,1055,
784,Southwark,Total day,7028,1159,9,0,48,5,18756,42,60,0,2977,0,0,0,0,0,30082,
695,St. James's Park ,Early ,0,5,0,0,0,3,60,0,0,28,45,0,0,0,0,0,141,
695,St. James's Park ,AM peak,0,112,1,0,0,14,1530,50,0,193,162,0,0,0,0,0,2064,
695,St. James's Park ,Midday,0,257,0,0,0,0,6102,0,0,556,373,0,0,0,0,0,7289,
695,St. James's Park ,PM Peak,0,49,0,0,0,5,4452,1,0,23,1369,0,0,0,0,0,5899,
695,St. James's Park ,Evening,0,1,0,0,0,0,1120,0,0,8,321,0,0,0,0,0,1450,
695,St. James's Park ,Late,0,0,0,0,0,0,498,0,0,0,69,0,0,0,0,0,567,
695,St. James's Park ,Total day,0,424,1,0,0,22,13762,51,0,809,2339,0,0,0,0,0,17409,
696,St. John's Wood,Early ,0,4,0,0,0,5,224,0,0,0,50,0,0,0,0,0,284,
696,St. John's Wood,AM peak,0,87,0,0,53,103,2569,0,0,0,408,0,0,0,0,0,3220,
696,St. John's Wood,Midday,0,63,0,0,146,26,2355,25,0,0,760,0,0,0,0,0,3375,
696,St. John's Wood,PM Peak,0,56,0,0,0,66,2520,0,0,0,1085,0,0,0,0,0,3728,
696,St. John's Wood,Evening,0,113,0,0,2,0,704,0,0,0,405,0,0,0,0,0,1224,
696,St. John's Wood,Late,0,45,0,0,0,2,283,0,0,0,25,0,0,0,0,0,355,
696,St. John's Wood,Total day,0,368,0,0,201,203,8655,25,0,0,2732,0,0,0,0,0,12185,
697,St. Paul's ,Early ,0,23,0,0,0,0,17,0,0,0,62,0,0,0,0,0,102,
697,St. Paul's ,AM peak,0,43,0,0,2,0,664,0,0,0,474,0,0,0,0,0,1184,
697,St. Paul's ,Midday,0,208,0,0,2,0,6168,8,0,0,2384,0,0,0,0,0,8769,
697,St. Paul's ,PM Peak,0,586,46,0,0,0,11354,30,0,0,1473,0,0,0,0,0,13489,
697,St. Paul's ,Evening,0,227,28,0,0,0,4450,0,0,0,510,0,0,0,0,0,5214,
697,St. Paul's ,Late,0,16,0,0,0,70,1298,0,0,0,148,0,0,0,0,0,1532,
697,St. Paul's ,Total day,0,1103,74,0,4,70,23950,37,0,0,5052,0,0,0,0,0,30290,
713,Stamford Brook,Early ,0,11,1,0,1,3,168,0,0,0,2,0,0,0,0,0,185,
713,Stamford Brook,AM peak,0,17,23,0,5,46,1617,0,0,0,60,0,0,0,0,0,1769,
713,Stamford Brook,Midday,0,16,0,0,18,31,857,0,0,1,113,0,0,0,0,0,1037,
713,Stamford Brook,PM Peak,0,13,0,0,7,1,935,0,0,0,83,0,0,0,0,0,1039,
713,Stamford Brook,Evening,0,0,0,0,0,0,329,0,0,0,31,0,0,0,0,0,360,
713,Stamford Brook,Late,0,0,0,0,0,9,79,0,0,0,1,0,0,0,0,0,89,
713,Stamford Brook,Total day,0,57,25,0,32,89,3985,0,0,1,289,0,0,0,0,0,4479,
714,Stanmore,Early ,0,61,0,0,274,66,315,0,0,0,0,0,0,0,0,0,717,
714,Stanmore,AM peak,0,601,16,0,580,265,1040,0,0,59,60,0,0,0,0,0,2621,
714,Stanmore,Midday,0,474,0,4,166,93,509,12,0,11,4,0,0,0,0,0,1272,
714,Stanmore,PM Peak,0,284,0,0,138,96,470,0,0,0,33,0,0,0,0,0,1021,
714,Stanmore,Evening,0,185,0,0,14,15,29,0,0,0,3,0,0,0,0,0,246,
714,Stanmore,Late,0,42,0,0,0,16,4,0,0,0,1,0,0,0,0,0,62,
714,Stanmore,Total day,0,1647,16,4,1172,551,2366,13,0,70,101,0,0,0,0,0,5940,
715,Stepney Green ,Early ,0,0,0,0,0,0,354,0,0,0,10,0,0,0,0,0,365,
715,Stepney Green ,AM peak,0,8,2,0,4,1,2612,0,0,0,207,0,0,0,0,0,2834,
715,Stepney Green ,Midday,0,79,0,0,0,0,2745,0,0,5,304,0,0,0,0,0,3133,
715,Stepney Green ,PM Peak,0,55,0,0,136,0,2019,0,0,0,621,0,0,0,0,0,2832,
715,Stepney Green ,Evening,0,1,0,0,0,1,918,0,0,0,236,0,0,0,0,0,1157,
715,Stepney Green ,Late,0,0,0,0,0,67,254,0,0,0,141,0,0,0,0,0,462,
715,Stepney Green ,Total day,0,144,2,0,141,69,8903,0,0,5,1520,0,0,0,0,0,10783,
716,Stockwell,Early ,0,149,12,0,0,5,844,0,0,0,6,0,0,0,0,0,1016,
716,Stockwell,AM peak,0,1635,187,0,44,36,8128,0,0,0,518,0,0,0,0,0,10548,
716,Stockwell,Midday,0,563,5,0,63,3,2877,0,0,0,333,0,0,0,0,0,3845,
716,Stockwell,PM Peak,0,83,137,0,13,11,1989,0,0,0,428,0,0,0,0,0,2661,
716,Stockwell,Evening,0,164,13,0,17,31,845,0,0,0,166,0,0,0,0,0,1235,
716,Stockwell,Late,0,44,0,0,0,0,310,0,0,0,115,0,0,0,0,0,469,
716,Stockwell,Total day,0,2636,354,0,137,86,14993,0,0,0,1567,0,0,0,0,0,19774,
717,Stonebridge Park ,Early ,2,1,0,0,15,15,379,0,0,0,32,0,0,0,0,0,444,
717,Stonebridge Park ,AM peak,24,68,0,0,38,56,799,0,0,0,180,0,0,0,0,0,1165,
717,Stonebridge Park ,Midday,0,173,8,0,105,0,539,0,0,0,65,0,0,0,0,0,889,
717,Stonebridge Park ,PM Peak,14,107,0,0,0,0,488,0,0,0,67,0,0,0,0,0,677,
717,Stonebridge Park ,Evening,0,9,0,0,0,0,56,0,0,0,222,0,0,0,0,0,287,
717,Stonebridge Park ,Late,0,0,0,0,0,0,65,0,0,0,17,0,0,0,0,0,82,
717,Stonebridge Park ,Total day,40,358,8,0,158,71,2327,0,0,0,582,0,0,0,0,0,3544,
719,Stratford,Early ,1679,1185,0,0,25,69,2459,30,0,0,1692,0,0,0,0,0,7139,
719,Stratford,AM peak,21226,4872,10,0,61,203,6793,202,0,25,7262,0,0,0,0,0,40655,
719,Stratford,Midday,11704,4184,4,0,128,222,6085,566,0,7,11476,0,0,0,0,0,34378,
719,Stratford,PM Peak,6800,1311,9,0,64,0,5590,101,0,0,21784,0,0,0,0,0,35659,
719,Stratford,Evening,4135,508,0,0,32,2,3395,174,0,0,7318,0,0,0,0,0,15563,
719,Stratford,Late,801,385,0,0,0,7,841,0,0,0,2431,0,0,0,0,0,4465,
719,Stratford,Total day,46345,12444,23,0,310,504,25163,1073,0,32,51964,0,0,0,0,0,137859,
720,Sudbury Hill,Early ,0,99,0,0,0,14,346,0,0,0,69,0,0,0,0,0,527,
720,Sudbury Hill,AM peak,1,366,0,0,50,104,766,0,0,20,36,0,0,0,0,0,1343,
720,Sudbury Hill,Midday,0,132,0,0,37,5,435,0,0,0,43,0,0,0,0,0,652,
720,Sudbury Hill,PM Peak,0,39,0,0,2,24,305,0,0,0,42,0,0,0,0,0,413,
720,Sudbury Hill,Evening,0,48,0,0,0,4,85,0,0,0,11,0,0,0,0,0,148,
720,Sudbury Hill,Late,0,1,15,0,0,0,16,0,0,0,0,0,0,0,0,0,32,
720,Sudbury Hill,Total day,1,685,15,0,89,151,1952,0,0,21,201,0,0,0,0,0,3115,
721,Sudbury Town,Early ,0,110,0,0,15,26,334,0,0,0,6,0,0,0,0,0,491,
721,Sudbury Town,AM peak,12,312,8,0,191,82,905,0,0,0,41,0,0,0,0,0,1553,
721,Sudbury Town,Midday,0,282,0,0,50,5,380,1,0,0,7,0,0,0,0,0,724,
721,Sudbury Town,PM Peak,0,121,0,0,14,67,225,2,0,0,0,0,0,0,0,0,429,
721,Sudbury Town,Evening,0,31,0,0,28,3,96,0,0,0,0,0,0,0,0,0,159,
721,Sudbury Town,Late,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,45,
721,Sudbury Town,Total day,12,857,8,0,298,183,1985,2,0,0,54,0,0,0,0,0,3400,
723,Swiss Cottage ,Early ,0,46,0,0,27,15,260,0,0,0,7,0,0,0,0,0,354,
723,Swiss Cottage ,AM peak,0,263,20,0,32,79,2944,0,0,0,502,0,0,0,0,0,3840,
723,Swiss Cottage ,Midday,0,292,0,0,83,0,1952,0,0,0,832,0,0,0,0,0,3158,
723,Swiss Cottage ,PM Peak,0,312,0,0,9,0,2094,3,0,0,638,0,0,0,0,0,3057,
723,Swiss Cottage ,Evening,0,177,0,0,0,10,711,0,0,0,410,0,0,0,0,0,1308,
723,Swiss Cottage ,Late,0,48,0,0,0,0,341,0,0,0,139,0,0,0,0,0,529,
723,Swiss Cottage ,Total day,0,1138,20,0,151,104,8302,3,0,0,2529,0,0,0,0,0,12247,
724,Temple,Early ,0,0,0,0,0,0,37,0,0,0,1,0,0,0,0,0,38,
724,Temple,AM peak,0,26,0,0,0,7,291,0,0,0,136,0,0,0,0,0,460,
724,Temple,Midday,0,65,0,0,1,0,3415,19,0,0,201,0,0,0,0,0,3701,
724,Temple,PM Peak,0,82,0,0,0,0,6391,0,0,0,385,0,0,0,0,0,6859,
724,Temple,Evening,0,53,0,0,0,29,2386,0,0,0,110,0,0,0,0,0,2578,
724,Temple,Late,0,70,0,0,0,0,796,0,0,0,32,0,0,0,0,0,898,
724,Temple,Total day,0,296,0,0,1,36,13317,19,0,0,864,0,0,0,0,0,14533,
725,Theydon Bois,Early ,0,0,0,0,28,43,168,0,0,0,1,0,0,0,0,0,241,
725,Theydon Bois,AM peak,0,0,1,0,89,164,420,2,0,0,6,0,0,0,0,0,682,
725,Theydon Bois,Midday,0,9,0,0,27,3,201,0,0,0,0,0,0,0,0,0,240,
725,Theydon Bois,PM Peak,0,0,0,0,7,14,120,0,0,0,0,0,0,0,0,0,141,
725,Theydon Bois,Evening,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,31,
725,Theydon Bois,Late,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,18,
725,Theydon Bois,Total day,0,9,1,0,151,224,958,2,0,0,7,0,0,0,0,0,1352,
726,Tooting Bec,Early ,0,62,8,0,0,11,733,0,0,0,32,0,0,0,0,0,846,
726,Tooting Bec,AM peak,0,657,26,0,25,127,5831,0,0,6,276,0,0,0,0,0,6946,
726,Tooting Bec,Midday,0,377,10,0,18,58,1930,0,0,0,141,0,0,0,0,0,2533,
726,Tooting Bec,PM Peak,0,180,0,0,73,87,1180,0,0,0,202,0,0,0,0,0,1722,
726,Tooting Bec,Evening,0,86,0,0,0,175,405,0,0,0,81,0,0,0,0,0,748,
726,Tooting Bec,Late,0,3,0,0,0,53,52,0,0,0,97,0,0,0,0,0,206,
726,Tooting Bec,Total day,0,1365,44,0,115,511,10130,0,0,6,829,0,0,0,0,0,13001,
727,Tooting Broadway ,Early ,0,349,8,0,17,1,1413,0,0,0,1,0,0,0,0,0,1789,
727,Tooting Broadway ,AM peak,0,2734,13,0,58,13,6789,60,0,0,95,0,0,0,0,0,9761,
727,Tooting Broadway ,Midday,0,1632,2,0,28,41,3449,0,0,11,732,0,0,0,0,0,5894,
727,Tooting Broadway ,PM Peak,0,792,67,0,11,30,3675,2,0,0,435,0,0,0,0,0,5011,
727,Tooting Broadway ,Evening,0,435,0,0,98,0,1214,0,0,0,232,0,0,0,0,0,1978,
727,Tooting Broadway ,Late,0,245,0,0,0,31,161,0,0,0,97,0,0,0,0,0,534,
727,Tooting Broadway ,Total day,0,6188,89,0,210,116,16701,62,0,11,1591,0,0,0,0,0,24969,
728,Tottenham Court Road,Early ,0,48,0,0,4,0,35,0,0,0,125,0,0,0,0,0,211,
728,Tottenham Court Road,AM peak,0,174,0,0,31,5,1055,0,0,0,793,0,0,0,0,0,2056,
728,Tottenham Court Road,Midday,0,443,1,0,12,9,9683,29,0,0,4227,0,0,0,0,0,14404,
728,Tottenham Court Road,PM Peak,0,745,1,0,16,0,17660,39,0,0,4329,0,0,0,0,0,22790,
728,Tottenham Court Road,Evening,0,629,0,0,0,50,10371,0,0,0,2039,0,0,0,0,0,13089,
728,Tottenham Court Road,Late,0,169,2,0,11,0,6911,10,0,0,637,0,0,0,0,0,7739,
728,Tottenham Court Road,Total day,0,2207,4,0,73,64,45715,78,0,0,12149,0,0,0,0,0,60290,
729,Tottenham Hale,Early ,806,107,0,0,47,48,448,0,0,0,29,0,0,0,0,0,1485,
729,Tottenham Hale,AM peak,5240,468,44,0,280,441,2003,41,0,0,300,0,0,0,0,0,8817,
729,Tottenham Hale,Midday,2541,385,25,0,79,6,1588,66,0,112,394,0,0,0,0,0,5196,
729,Tottenham Hale,PM Peak,1737,182,0,0,47,31,887,77,0,0,513,0,0,0,0,0,3473,
729,Tottenham Hale,Evening,913,95,0,0,25,55,322,0,0,5,206,0,0,0,0,0,1621,
729,Tottenham Hale,Late,267,9,0,0,0,10,21,0,0,0,164,0,0,0,0,0,471,
729,Tottenham Hale,Total day,11503,1246,69,0,478,591,5269,184,0,117,1607,0,0,0,0,0,21063,
730,Totteridge & Whetsto,Early ,0,47,2,0,49,29,181,0,0,0,23,0,0,0,0,0,331,
730,Totteridge & Whetsto,AM peak,0,436,4,0,228,125,1017,0,0,0,75,0,0,0,0,0,1886,
730,Totteridge & Whetsto,Midday,0,147,0,0,93,21,456,0,0,0,59,0,0,0,0,0,775,
730,Totteridge & Whetsto,PM Peak,0,113,4,0,75,15,345,0,0,0,58,0,0,0,0,0,610,
730,Totteridge & Whetsto,Evening,0,0,0,0,27,11,114,0,0,0,4,0,0,0,0,0,155,
730,Totteridge & Whetsto,Late,0,13,0,0,0,0,43,0,0,0,0,0,0,0,0,0,56,
730,Totteridge & Whetsto,Total day,0,756,10,0,471,201,2156,0,0,0,219,0,0,0,0,0,3814,
731,Tower Hill ,Early ,921,24,14,0,0,0,191,0,0,0,69,0,0,0,0,0,1218,
731,Tower Hill ,AM peak,6213,171,37,0,1,0,1931,0,0,0,345,0,0,0,0,0,8698,
731,Tower Hill ,Midday,3089,218,0,0,14,0,3566,5,107,0,2021,0,0,0,0,0,9021,
731,Tower Hill ,PM Peak,773,25,0,0,0,6,7173,0,114,0,2392,0,0,0,0,0,10483,
731,Tower Hill ,Evening,90,47,0,0,0,9,2323,0,30,0,492,0,0,0,0,0,2990,
731,Tower Hill ,Late,91,0,0,0,0,19,749,0,1,0,254,0,0,0,0,0,1114,
731,Tower Hill ,Total day,11177,485,51,0,15,35,15933,5,251,0,5573,0,0,0,0,0,33525,
733,Tufnell Park,Early ,0,7,0,0,0,3,196,0,0,0,0,0,0,0,0,0,206,
733,Tufnell Park,AM peak,0,88,0,0,87,14,2246,16,0,0,97,0,0,0,0,0,2548,
733,Tufnell Park,Midday,0,73,0,0,37,92,1382,0,0,0,19,0,0,0,0,0,1603,
733,Tufnell Park,PM Peak,0,22,0,0,0,2,827,0,0,0,49,0,0,0,0,0,901,
733,Tufnell Park,Evening,0,0,0,0,0,1,370,0,0,0,27,0,0,0,0,0,399,
733,Tufnell Park,Late,0,0,0,0,0,1,192,0,0,0,80,0,0,0,0,0,272,
733,Tufnell Park,Total day,0,190,0,0,124,113,5213,16,0,0,272,0,0,0,0,0,5929,
734,Turnham Green ,Early ,0,34,4,0,8,1,351,0,0,0,8,0,0,0,0,0,406,
734,Turnham Green ,AM peak,0,382,34,0,49,11,2729,0,0,0,91,0,0,0,0,0,3297,
734,Turnham Green ,Midday,0,173,1,0,105,45,1691,0,0,0,123,0,0,0,0,0,2138,
734,Turnham Green ,PM Peak,0,298,21,0,19,23,1417,0,0,0,234,0,0,0,0,0,2011,
734,Turnham Green ,Evening,0,6,0,0,0,55,432,0,0,0,150,0,0,0,0,0,643,
734,Turnham Green ,Late,0,6,0,0,0,5,246,0,0,0,12,0,0,0,0,0,270,
734,Turnham Green ,Total day,0,899,60,0,182,140,6865,0,0,0,619,0,0,0,0,0,8766,
735,Turnpike Lane ,Early ,0,456,0,0,40,136,1164,0,0,0,90,0,0,0,0,0,1887,
735,Turnpike Lane ,AM peak,0,1507,29,0,61,94,4640,0,0,0,189,0,0,0,0,0,6520,
735,Turnpike Lane ,Midday,0,1509,0,0,27,32,2265,1,0,0,398,0,0,0,0,0,4233,
735,Turnpike Lane ,PM Peak,0,548,7,0,14,63,1344,0,0,0,326,0,0,0,0,0,2302,
735,Turnpike Lane ,Evening,0,260,0,0,0,49,479,0,0,0,128,0,0,0,0,0,916,
735,Turnpike Lane ,Late,0,129,0,0,0,0,113,0,0,0,72,0,0,0,0,0,314,
735,Turnpike Lane ,Total day,0,4409,36,0,142,374,10006,1,0,0,1204,0,0,0,0,0,16172,
736,Upminster,Early ,0,152,8,0,73,76,176,0,0,0,0,0,0,0,0,0,485,
736,Upminster,AM peak,346,289,12,0,150,194,499,6,0,0,25,0,0,0,0,0,1523,
736,Upminster,Midday,126,325,0,0,38,179,189,0,0,0,12,0,0,0,0,0,869,
736,Upminster,PM Peak,724,193,0,0,0,4,168,25,0,0,334,0,0,0,0,0,1449,
736,Upminster,Evening,96,0,0,0,0,105,152,0,0,0,19,0,0,0,0,0,372,
736,Upminster,Late,115,0,0,0,0,48,5,0,0,0,80,0,0,0,0,0,248,
736,Upminster,Total day,1408,959,19,0,262,605,1190,31,0,0,471,0,0,0,0,0,4945,
737,Upminster Bridge ,Early ,0,35,0,0,1,24,202,0,0,0,0,0,0,0,0,0,263,
737,Upminster Bridge ,AM peak,0,64,0,0,30,25,681,0,0,0,0,0,0,0,0,0,800,
737,Upminster Bridge ,Midday,0,33,0,0,20,3,447,0,0,0,50,0,0,0,0,0,552,
737,Upminster Bridge ,PM Peak,0,4,0,0,28,0,398,0,0,0,0,0,0,0,0,0,431,
737,Upminster Bridge ,Evening,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,48,
737,Upminster Bridge ,Late,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,
737,Upminster Bridge ,Total day,0,140,0,0,79,54,1777,0,0,0,50,0,0,0,0,0,2100,
738,Upney,Early ,0,22,0,0,13,104,736,0,0,18,10,0,0,0,0,0,903,
738,Upney,AM peak,0,122,15,0,11,82,1644,0,0,57,24,0,0,0,0,0,1954,
738,Upney,Midday,0,101,0,0,13,26,918,0,0,0,26,0,0,0,0,0,1084,
