NLC,Station,timePeriod,Total,Commuter,Leisure,Tourist,Notknown
777,Vauxhall,Evening,4413,2881,1292,99,141
777,Vauxhall,Late,1396,365,775,9,248
777,Vauxhall,Totalday,52018,35260,11554,890,4314
741,Victoria,Early,3427,0,0,0,3427
741,Victoria,AMpeak,32250,28264,2566,532,888
741,Victoria,Midday,38075,16927,15141,4376,1631
741,Victoria,PMPeak,29930,18047,8611,1316,1955
741,Victoria,Evening,13260,7779,4818,366,296
741,Victoria,Late,5734,1412,1978,110,2235
741,Victoria,Totalday,122675,72430,33114,6700,10432
742,WalthamstowCentral,Early,5675,0,0,0,5675
742,WalthamstowCentral,AMpeak,12173,11015,885,59,214
742,WalthamstowCentral,Midday,6659,3832,2380,74,373
742,WalthamstowCentral,PMPeak,3459,1626,1559,18,256
742,WalthamstowCentral,Evening,1096,375,540,0,182
742,WalthamstowCentral,Late,357,50,164,0,143
742,WalthamstowCentral,Totalday,29419,16897,5528,151,6843
743,Wanstead,Early,320,96,5,0,219
743,Wanstead,AMpeak,2195,1986,143,44,23
743,Wanstead,Midday,1165,667,309,143,47
743,Wanstead,PMPeak,649,261,317,51,20
743,Wanstead,Evening,228,160,51,3,14
743,Wanstead,Late,89,18,19,1,51
743,Wanstead,Totalday,4646,3188,843,242,373
745,WarrenStreet,Early,178,0,0,0,178
745,WarrenStreet,AMpeak,1629,860,252,140,376
745,WarrenStreet,Midday,7929,3109,2800,953,1067
745,WarrenStreet,PMPeak,16724,10742,2688,1470,1824
745,WarrenStreet,Evening,6804,5124,874,234,572
745,WarrenStreet,Late,1815,604,231,0,980
745,WarrenStreet,Totalday,35079,20440,6845,2796,4998
746,WarwickAvenue,Early,219,0,0,0,219
746,WarwickAvenue,AMpeak,2686,2267,165,1,252
746,WarwickAvenue,Midday,1864,1010,711,62,81
746,WarwickAvenue,PMPeak,1699,1239,458,0,2
746,WarwickAvenue,Evening,509,235,254,0,20
746,WarwickAvenue,Late,197,27,81,2,87
746,WarwickAvenue,Totalday,7174,4779,1669,65,662
747,Waterloo,Early,4141,9,0,0,4132
747,Waterloo,AMpeak,61108,55368,2399,1864,1477
747,Waterloo,Midday,33304,12352,11892,6433,2627
747,Waterloo,PMPeak,28518,13871,8424,3167,3055
747,Waterloo,Evening,12260,6875,3793,527,1065
747,Waterloo,Late,5783,1385,1970,515,1912
747,Waterloo,Totalday,145113,89860,28478,12506,14269
748,Watford,Early,384,39,0,0,345
748,Watford,AMpeak,1289,1121,167,0,2
748,Watford,Midday,768,489,148,15,116
748,Watford,PMPeak,625,320,110,0,195
748,Watford,Evening,129,8,30,0,91
748,Watford,Late,34,1,0,0,33
748,Watford,Totalday,3230,1978,455,15,782
751,WembleyCentral,Early,734,0,0,0,734
751,WembleyCentral,AMpeak,1882,1596,25,30,231
751,WembleyCentral,Midday,1717,981,651,78,7
751,WembleyCentral,PMPeak,1065,575,343,0,148
751,WembleyCentral,Evening,577,472,15,0,91
751,WembleyCentral,Late,329,122,34,0,173
751,WembleyCentral,Totalday,6304,3746,1067,108,1383
752,WembleyPark,Early,1723,97,8,0,1618
752,WembleyPark,AMpeak,6742,5312,612,126,692
752,WembleyPark,Midday,6110,2621,1608,111,1769
752,WembleyPark,PMPeak,5644,2646,1124,144,1729
752,WembleyPark,Evening,1791,638,744,0,409
752,WembleyPark,Late,1083,3,337,0,743
752,WembleyPark,Totalday,23092,11318,4434,381,6960
753,WestActon,Early,190,30,0,0,161
753,WestActon,AMpeak,1220,1129,45,0,46
753,WestActon,Midday,750,413,323,0,14
753,WestActon,PMPeak,476,257,117,0,101
753,WestActon,Evening,139,84,9,0,46
753,WestActon,Late,38,19,3,0,16
753,WestActon,Totalday,2813,1932,497,0,384
755,WestBrompton,Early,54,3,0,0,51
755,WestBrompton,AMpeak,1134,903,45,83,104
755,WestBrompton,Midday,2366,920,739,318,389
755,WestBrompton,PMPeak,2065,1538,252,43,232
755,WestBrompton,Evening,619,338,103,0,178
755,WestBrompton,Late,228,24,87,0,117
755,WestBrompton,Totalday,6466,3726,1226,444,1071
756,WestFinchley,Early,200,0,0,0,200
756,WestFinchley,AMpeak,1689,1520,131,36,2
756,WestFinchley,Midday,530,316,155,60,0
756,WestFinchley,PMPeak,300,102,189,0,9
756,WestFinchley,Evening,92,54,22,0,16
756,WestFinchley,Late,20,0,6,3,10
756,WestFinchley,Totalday,2831,1992,503,99,236
757,WestHam,Early,1506,15,0,0,1491
757,WestHam,AMpeak,5611,5141,71,0,399
757,WestHam,Midday,3131,1932,1137,1,61
757,WestHam,PMPeak,2151,1032,682,106,332
757,WestHam,Evening,1284,997,203,0,84
757,WestHam,Late,291,48,52,0,191
757,WestHam,Totalday,13974,9165,2144,107,2558
758,WestHampstead,Early,711,160,9,0,542
758,WestHampstead,AMpeak,7870,6977,570,175,148
758,WestHampstead,Midday,3468,1575,1589,0,304
758,WestHampstead,PMPeak,3936,1620,1248,19,1049
758,WestHampstead,Evening,1286,624,622,19,21
758,WestHampstead,Late,441,29,246,0,165
758,WestHampstead,Totalday,17712,10985,4285,213,2230
759,WestHarrow,Early,296,44,3,0,250
759,WestHarrow,AMpeak,1135,974,118,16,26
759,WestHarrow,Midday,459,198,151,4,106
759,WestHarrow,PMPeak,229,106,76,7,40
759,WestHarrow,Evening,99,11,68,0,20
759,WestHarrow,Late,15,0,0,0,14
759,WestHarrow,Totalday,2233,1333,416,27,456
760,WestKensington,Early,306,0,0,0,306
760,WestKensington,AMpeak,2659,2228,281,18,132
760,WestKensington,Midday,2260,1081,670,347,162
760,WestKensington,PMPeak,1992,1011,627,0,354
760,WestKensington,Evening,612,292,275,0,45
760,WestKensington,Late,186,0,24,0,162
760,WestKensington,Totalday,8015,4612,1878,365,1161
762,WestRuislip,Early,251,0,0,0,251
762,WestRuislip,AMpeak,1185,1041,112,0,32
762,WestRuislip,Midday,492,231,221,6,34
762,WestRuislip,PMPeak,339,83,143,0,113
762,WestRuislip,Evening,104,23,34,0,48
762,WestRuislip,Late,32,12,0,0,19
762,WestRuislip,Totalday,2402,1390,509,6,497
754,WestbournePark,Early,284,0,0,0,284
754,WestbournePark,AMpeak,2290,1991,284,0,15
754,WestbournePark,Midday,1704,1115,493,51,45
754,WestbournePark,PMPeak,1772,1238,455,1,77
754,WestbournePark,Evening,520,310,196,0,13
754,WestbournePark,Late,178,97,57,0,24
754,WestbournePark,Totalday,6747,4751,1485,52,458
761,Westminster,Early,248,0,0,0,248
761,Westminster,AMpeak,2062,1615,208,76,162
761,Westminster,Midday,13756,5382,3512,3195,1666
761,Westminster,PMPeak,18133,9132,3586,2295,3120
761,Westminster,Evening,5991,3972,1446,163,410
761,Westminster,Late,1779,442,606,132,599
761,Westminster,Totalday,41968,20544,9358,5861,6205
764,WhiteCity,Early,355,0,0,0,355
764,WhiteCity,AMpeak,2316,2101,120,7,87
764,WhiteCity,Midday,2499,1514,696,119,170
764,WhiteCity,PMPeak,6868,5714,737,181,234
764,WhiteCity,Evening,2045,1726,247,5,67
764,WhiteCity,Late,414,195,133,16,70
764,WhiteCity,Totalday,14495,11250,1933,329,984
763,Whitechapel,Early,1252,0,0,0,1252
763,Whitechapel,AMpeak,6470,5800,385,21,263
763,Whitechapel,Midday,9750,6448,2673,10,618
763,Whitechapel,PMPeak,14072,6685,4252,1238,1897
763,Whitechapel,Evening,6234,3446,2051,136,601
763,Whitechapel,Late,1561,520,521,0,519
763,Whitechapel,Totalday,39338,22899,9883,1405,5150
765,WillesdenGreen,Early,996,0,0,0,996
765,WillesdenGreen,AMpeak,6208,5840,170,8,190
765,WillesdenGreen,Midday,3840,1955,1577,103,206
765,WillesdenGreen,PMPeak,2010,929,460,21,601
765,WillesdenGreen,Evening,863,167,657,0,39
765,WillesdenGreen,Late,262,30,167,0,66
765,WillesdenGreen,Totalday,14179,8920,3030,132,2097
766,WillesdenJunction,Early,481,66,0,0,415
766,WillesdenJunction,AMpeak,2562,2285,197,4,75
766,WillesdenJunction,Midday,2789,1473,665,266,386
766,WillesdenJunction,PMPeak,3281,2723,348,6,205
766,WillesdenJunction,Evening,1643,1101,275,235,31
766,WillesdenJunction,Late,495,144,44,31,277
766,WillesdenJunction,Totalday,11251,7792,1529,542,1389
767,Wimbledon,Early,1830,0,0,0,1830
767,Wimbledon,AMpeak,6717,6088,494,64,71
767,Wimbledon,Midday,4135,1952,1918,164,101
767,Wimbledon,PMPeak,4701,2402,2141,87,71
767,Wimbledon,Evening,1135,782,308,0,44
767,Wimbledon,Late,401,50,131,0,220
767,Wimbledon,Totalday,18918,11274,4991,316,2337
768,WimbledonPark,Early,168,0,0,0,168
768,WimbledonPark,AMpeak,1498,1191,166,15,125
768,WimbledonPark,Midday,793,281,297,104,111
768,WimbledonPark,PMPeak,572,205,283,81,3
768,WimbledonPark,Evening,170,115,41,11,3
768,WimbledonPark,Late,26,1,5,0,20
768,WimbledonPark,Totalday,3228,1795,792,211,430
770,WoodGreen,Early,2397,0,0,0,2397
770,WoodGreen,AMpeak,7169,6506,453,0,209
770,WoodGreen,Midday,5325,3203,1772,32,319
770,WoodGreen,PMPeak,3622,1513,1229,0,880
770,WoodGreen,Evening,1310,521,515,4,270
770,WoodGreen,Late,575,75,104,0,396
770,WoodGreen,Totalday,20399,11818,4073,36,4472
599,WoodLane,Early,90,0,0,0,90
599,WoodLane,AMpeak,881,784,55,0,43
599,WoodLane,Midday,1281,301,779,0,202
599,WoodLane,PMPeak,1765,937,528,26,275
599,WoodLane,Evening,612,296,217,0,99
599,WoodLane,Late,162,43,25,0,94
599,WoodLane,Totalday,4792,2360,1603,26,802
769,Woodford,Early,1158,106,0,0,1051
769,Woodford,AMpeak,4587,3976,412,153,46
769,Woodford,Midday,2032,883,833,99,217
769,Woodford,PMPeak,1029,382,557,90,0
769,Woodford,Evening,298,66,167,4,61
769,Woodford,Late,71,0,10,17,44
769,Woodford,Totalday,9174,5414,1979,363,1419
771,WoodsidePark,Early,356,0,0,0,356
771,WoodsidePark,AMpeak,2497,2368,96,0,32
771,WoodsidePark,Midday,1092,441,512,0,139
771,WoodsidePark,PMPeak,652,316,335,0,0
771,WoodsidePark,Evening,193,89,104,0,0
771,WoodsidePark,Late,46,0,5,0,41
771,WoodsidePark,Totalday,4836,3215,1052,0,569
