 RODS report2b created at 13:27:32 on 29-03-2017,,,,,,
 based on survey data up to 2016 and reconciled to Autumn 2016 counts,,,,,,
,,,,,,
 Report 2b - Analysis of distance by ticket type and exit station,,,,,,
 NLC,Station name,Time period,Ticket Type,Total passengers,Total passenger kilometres,Average journey length (kms)
512,Balham              ,AM peak     ,Daily (inc T/Card)  ,1055,5397.17,5.11
512,Balham              ,AM peak     ,Weekly              ,1209,10032.02,8.3
512,Balham              ,AM peak     ,Periods             ,557,3119.88,5.6
512,Balham              ,AM peak     ,All Permits         ,49,165.67,3.36
512,Balham              ,AM peak     ,Not Stated/Other    ,162,1361.15,8.38
512,Balham              ,AM peak     ,     Total all types,3033,20075.89,6.62
512,Balham              ,Midday      ,Daily (inc T/Card)  ,1719,14368.7,8.36
512,Balham              ,Midday      ,Weekly              ,854,7662.3,8.97
512,Balham              ,Midday      ,Periods             ,719,4379.08,6.09
512,Balham              ,Midday      ,All Permits         ,548,3835.72,7
512,Balham              ,Midday      ,Not Stated/Other    ,84,733.61,8.75
512,Balham              ,Midday      ,     Total all types,3924,30979.41,7.89
512,Balham              ,PM Peak     ,Daily (inc T/Card)  ,2699,28093.64,10.41
512,Balham              ,PM Peak     ,Weekly              ,2786,22540.27,8.09
512,Balham              ,PM Peak     ,Periods             ,2547,24797.26,9.74
512,Balham              ,PM Peak     ,All Permits         ,347,3015.69,8.68
512,Balham              ,PM Peak     ,Not Stated/Other    ,237,2831.58,11.96
512,Balham              ,PM Peak     ,     Total all types,8616,81278.44,9.43
512,Balham              ,Evening     ,Daily (inc T/Card)  ,1617,16877.5,10.44
512,Balham              ,Evening     ,Weekly              ,1785,17673.1,9.9
512,Balham              ,Evening     ,Periods             ,1794,18254.07,10.17
512,Balham              ,Evening     ,All Permits         ,170,1761.63,10.37
512,Balham              ,Evening     ,Not Stated/Other    ,145,1404.68,9.68
512,Balham              ,Evening     ,     Total all types,5511,55970.98,10.16
512,Balham              ,Late        ,Daily (inc T/Card)  ,658,6350.24,9.65
512,Balham              ,Late        ,Weekly              ,403,3904.26,9.69
512,Balham              ,Late        ,Periods             ,728,7826.52,10.76
512,Balham              ,Late        ,All Permits         ,18,124.3,7.01
512,Balham              ,Late        ,Not Stated/Other    ,734,7974.77,10.87
512,Balham              ,Late        ,     Total all types,2540,26180.09,10.31
512,Balham              ,   Total day,Daily (inc T/Card)  ,7749,71087.25,9.17
512,Balham              ,   Total day,Weekly              ,7037,61811.95,8.78
512,Balham              ,   Total day,Periods             ,6345,58376.81,9.2
512,Balham              ,   Total day,All Permits         ,1132,8903.01,7.87
512,Balham              ,   Total day,Not Stated/Other    ,1674,15775.17,9.42
512,Balham              ,   Total day,     Total all types,23937,215954.19,9.02
513,Bank / Monument     ,Early       ,Daily (inc T/Card)  ,3,33.09,10.99
513,Bank / Monument     ,Early       ,Weekly              ,9,128.77,14.21
513,Bank / Monument     ,Early       ,Periods             ,11,16.93,1.54
513,Bank / Monument     ,Early       ,Not Stated/Other    ,6074,54276.69,8.94
513,Bank / Monument     ,Early       ,     Total all types,6097,54455.48,8.93
513,Bank / Monument     ,AM peak     ,Daily (inc T/Card)  ,23483,174808.05,7.44
513,Bank / Monument     ,AM peak     ,Weekly              ,14050,96967.71,6.9
513,Bank / Monument     ,AM peak     ,Periods             ,25999,192073.91,7.39
513,Bank / Monument     ,AM peak     ,All Permits         ,645,6574.17,10.19
513,Bank / Monument     ,AM peak     ,Not Stated/Other    ,7216,79242.78,10.98
513,Bank / Monument     ,AM peak     ,     Total all types,71393,549666.63,7.7
513,Bank / Monument     ,Midday      ,Daily (inc T/Card)  ,15716,98189.83,6.25
513,Bank / Monument     ,Midday      ,Weekly              ,6099,38186.22,6.26
513,Bank / Monument     ,Midday      ,Periods             ,5247,26798.61,5.11
513,Bank / Monument     ,Midday      ,All Permits         ,882,7883.93,8.94
513,Bank / Monument     ,Midday      ,Not Stated/Other    ,2188,12036.46,5.5
513,Bank / Monument     ,Midday      ,     Total all types,30132,183095.05,6.08
513,Bank / Monument     ,PM Peak     ,Daily (inc T/Card)  ,7146,37069.09,5.19
513,Bank / Monument     ,PM Peak     ,Weekly              ,4791,20959.96,4.37
513,Bank / Monument     ,PM Peak     ,Periods             ,4176,13510.42,3.24
513,Bank / Monument     ,PM Peak     ,All Permits         ,839,6914.44,8.24
513,Bank / Monument     ,PM Peak     ,Not Stated/Other    ,1600,12793.02,7.99
513,Bank / Monument     ,PM Peak     ,     Total all types,18552,91246.93,4.92
513,Bank / Monument     ,Evening     ,Daily (inc T/Card)  ,1888,10378.79,5.5
513,Bank / Monument     ,Evening     ,Weekly              ,1676,12096.79,7.22
513,Bank / Monument     ,Evening     ,Periods             ,1750,9304.38,5.32
513,Bank / Monument     ,Evening     ,All Permits         ,121,688.19,5.7
513,Bank / Monument     ,Evening     ,Not Stated/Other    ,323,1910.47,5.91
513,Bank / Monument     ,Evening     ,     Total all types,5758,34378.62,5.97
513,Bank / Monument     ,Late        ,Daily (inc T/Card)  ,785,3874.25,4.93
513,Bank / Monument     ,Late        ,Weekly              ,263,1528.81,5.81
513,Bank / Monument     ,Late        ,Periods             ,308,1648.86,5.36
513,Bank / Monument     ,Late        ,All Permits         ,25,139.62,5.6
513,Bank / Monument     ,Late        ,Not Stated/Other    ,1095,8228.72,7.52
513,Bank / Monument     ,Late        ,     Total all types,2475,15420.26,6.23
513,Bank / Monument     ,   Total day,Daily (inc T/Card)  ,49022,324353.09,6.62
513,Bank / Monument     ,   Total day,Weekly              ,26888,169868.27,6.32
513,Bank / Monument     ,   Total day,Periods             ,37492,243353.11,6.49
513,Bank / Monument     ,   Total day,All Permits         ,2511,22200.35,8.84
513,Bank / Monument     ,   Total day,Not Stated/Other    ,18496,168488.14,9.11
513,Bank / Monument     ,   Total day,     Total all types,134408,928262.94,6.91
501,Barbican            ,Early       ,Not Stated/Other    ,645,8142.23,12.63
501,Barbican            ,Early       ,     Total all types,645,8142.26,12.62
501,Barbican            ,AM peak     ,Daily (inc T/Card)  ,3610,35542.52,9.84
501,Barbican            ,AM peak     ,Weekly              ,1665,15289.26,9.18
501,Barbican            ,AM peak     ,Periods             ,3157,29517.46,9.35
501,Barbican            ,AM peak     ,All Permits         ,66,681.07,10.32
501,Barbican            ,AM peak     ,Not Stated/Other    ,1850,19136.49,10.34
501,Barbican            ,AM peak     ,     Total all types,10349,100166.8,9.68
501,Barbican            ,Midday      ,Daily (inc T/Card)  ,2662,18742.56,7.04
501,Barbican            ,Midday      ,Weekly              ,1081,6962.71,6.44
501,Barbican            ,Midday      ,Periods             ,970,7350.97,7.58
501,Barbican            ,Midday      ,All Permits         ,631,4533.43,7.19
501,Barbican            ,Midday      ,Not Stated/Other    ,249,2412.42,9.68
501,Barbican            ,Midday      ,     Total all types,5593,40002.09,7.15
501,Barbican            ,PM Peak     ,Daily (inc T/Card)  ,1106,7986.48,7.22
501,Barbican            ,PM Peak     ,Weekly              ,437,1404.25,3.21
501,Barbican            ,PM Peak     ,Periods             ,515,2555.9,4.96
501,Barbican            ,PM Peak     ,All Permits         ,245,1937.67,7.89
501,Barbican            ,PM Peak     ,Not Stated/Other    ,531,1445.88,2.72
501,Barbican            ,PM Peak     ,     Total all types,2834,15330.18,5.41
501,Barbican            ,Evening     ,Daily (inc T/Card)  ,497,3110.98,6.26
501,Barbican            ,Evening     ,Weekly              ,185,741.1,4.01
501,Barbican            ,Evening     ,Periods             ,94,1002.15,10.63
501,Barbican            ,Evening     ,All Permits         ,95,873.91,9.21
501,Barbican            ,Evening     ,Not Stated/Other    ,218,676.53,3.1
501,Barbican            ,Evening     ,     Total all types,1089,6404.67,5.88
501,Barbican            ,Late        ,Daily (inc T/Card)  ,107,910.81,8.5
501,Barbican            ,Late        ,Weekly              ,18,118.77,6.46
501,Barbican            ,Late        ,Periods             ,11,61.21,5.34
501,Barbican            ,Late        ,All Permits         ,29,128.94,4.5
501,Barbican            ,Late        ,Not Stated/Other    ,186,621.36,3.34
501,Barbican            ,Late        ,     Total all types,352,1841.09,5.24
501,Barbican            ,   Total day,Daily (inc T/Card)  ,7982,66293.35,8.31
501,Barbican            ,   Total day,Weekly              ,3386,24516.09,7.24
501,Barbican            ,   Total day,Periods             ,4748,40487.72,8.53
501,Barbican            ,   Total day,All Permits         ,1066,8155.02,7.65
501,Barbican            ,   Total day,Not Stated/Other    ,3680,32434.91,8.81
501,Barbican            ,   Total day,     Total all types,20861,171887.09,8.24
514,Barking             ,Early       ,Weekly              ,5,27.76,5.94
514,Barking             ,Early       ,Periods             ,2,12.31,5.97
514,Barking             ,Early       ,Not Stated/Other    ,921,5170.37,5.61
514,Barking             ,Early       ,     Total all types,928,5210.81,5.62
514,Barking             ,AM peak     ,Daily (inc T/Card)  ,1686,15322.08,9.09
514,Barking             ,AM peak     ,Weekly              ,778,6638.72,8.54
514,Barking             ,AM peak     ,Periods             ,1639,10716.88,6.54
514,Barking             ,AM peak     ,All Permits         ,285,2092.92,7.35
514,Barking             ,AM peak     ,Not Stated/Other    ,761,10538.57,13.86
514,Barking             ,AM peak     ,     Total all types,5149,45309.17,8.8
514,Barking             ,Midday      ,Daily (inc T/Card)  ,1430,15121.37,10.57
514,Barking             ,Midday      ,Weekly              ,791,4780.78,6.04
514,Barking             ,Midday      ,Periods             ,636,6376.91,10.03
514,Barking             ,Midday      ,All Permits         ,548,3269.54,5.97
514,Barking             ,Midday      ,Not Stated/Other    ,1837,20574.1,11.2
514,Barking             ,Midday      ,     Total all types,5242,50122.7,9.56
514,Barking             ,PM Peak     ,Daily (inc T/Card)  ,1487,16787.98,11.29
514,Barking             ,PM Peak     ,Weekly              ,2315,29186.72,12.61
514,Barking             ,PM Peak     ,Periods             ,1592,19978.57,12.55
514,Barking             ,PM Peak     ,All Permits         ,384,3800.78,9.89
514,Barking             ,PM Peak     ,Not Stated/Other    ,3632,39429.49,10.85
514,Barking             ,PM Peak     ,     Total all types,9410,109183.54,11.6
514,Barking             ,Evening     ,Daily (inc T/Card)  ,1541,18415.44,11.95
514,Barking             ,Evening     ,Weekly              ,785,9327.61,11.89
514,Barking             ,Evening     ,Periods             ,733,10138.24,13.83
514,Barking             ,Evening     ,All Permits         ,27,356.05,13.32
514,Barking             ,Evening     ,Not Stated/Other    ,1276,19048.96,14.93
514,Barking             ,Evening     ,     Total all types,4361,57286.3,13.14
514,Barking             ,Late        ,Daily (inc T/Card)  ,221,2200.11,9.94
514,Barking             ,Late        ,Weekly              ,169,2506.93,14.83
514,Barking             ,Late        ,Periods             ,256,3867.98,15.09
514,Barking             ,Late        ,All Permits         ,22,406.15,18.19
514,Barking             ,Late        ,Not Stated/Other    ,976,9815.16,10.05
514,Barking             ,Late        ,     Total all types,1645,18796.33,11.43
514,Barking             ,   Total day,Daily (inc T/Card)  ,6365,67846.98,10.66
514,Barking             ,   Total day,Weekly              ,4843,52468.52,10.83
514,Barking             ,   Total day,Periods             ,4858,51090.89,10.52
514,Barking             ,   Total day,All Permits         ,1266,9925.81,7.84
514,Barking             ,   Total day,Not Stated/Other    ,9403,104576.65,11.12
514,Barking             ,   Total day,     Total all types,26736,285908.84,10.69
515,Barkingside         ,Early       ,Not Stated/Other    ,23,618.26,26.57
515,Barkingside         ,Early       ,     Total all types,23,618.26,26.57
515,Barkingside         ,AM peak     ,Daily (inc T/Card)  ,65,1035.05,15.98
515,Barkingside         ,AM peak     ,Periods             ,98,2539.06,25.89
515,Barkingside         ,AM peak     ,All Permits         ,5,25.4,4.73
515,Barkingside         ,AM peak     ,Not Stated/Other    ,192,1115.46,5.82
515,Barkingside         ,AM peak     ,     Total all types,360,4718.6,13.09
515,Barkingside         ,Midday      ,Daily (inc T/Card)  ,69,1297.63,18.88
515,Barkingside         ,Midday      ,Weekly              ,59,941.11,15.82
515,Barkingside         ,Midday      ,Periods             ,180,2876.88,15.95
515,Barkingside         ,Midday      ,All Permits         ,72,779.31,10.88
515,Barkingside         ,Midday      ,Not Stated/Other    ,1,5.45,4.72
515,Barkingside         ,Midday      ,     Total all types,381,5900.38,15.47
515,Barkingside         ,PM Peak     ,Daily (inc T/Card)  ,221,4617.76,20.92
515,Barkingside         ,PM Peak     ,Weekly              ,238,4586.51,19.25
515,Barkingside         ,PM Peak     ,Periods             ,716,13367.97,18.67
515,Barkingside         ,PM Peak     ,All Permits         ,37,548.1,14.7
515,Barkingside         ,PM Peak     ,     Total all types,1212,23120.34,19.07
515,Barkingside         ,Evening     ,Daily (inc T/Card)  ,129,2953.74,22.83
515,Barkingside         ,Evening     ,Weekly              ,99,2151.55,21.64
515,Barkingside         ,Evening     ,Periods             ,125,2818.21,22.51
515,Barkingside         ,Evening     ,All Permits         ,50,1468.35,29.23
515,Barkingside         ,Evening     ,Not Stated/Other    ,22,542.1,24.47
515,Barkingside         ,Evening     ,     Total all types,426,9933.95,23.3
515,Barkingside         ,Late        ,Daily (inc T/Card)  ,49,809.13,16.6
515,Barkingside         ,Late        ,Weekly              ,98,1771.84,18.08
515,Barkingside         ,Late        ,All Permits         ,2,43.3,22.39
515,Barkingside         ,Late        ,Not Stated/Other    ,17,508.04,30.48
515,Barkingside         ,Late        ,     Total all types,165,3132.31,18.94
515,Barkingside         ,   Total day,Daily (inc T/Card)  ,532,10713.31,20.12
515,Barkingside         ,   Total day,Weekly              ,496,9454.64,19.08
515,Barkingside         ,   Total day,Periods             ,1120,21602.12,19.29
515,Barkingside         ,   Total day,All Permits         ,166,2864.46,17.21
515,Barkingside         ,   Total day,Not Stated/Other    ,255,2789.31,10.94
515,Barkingside         ,   Total day,     Total all types,2569,47423.84,18.46
516,Barons Court        ,Early       ,Not Stated/Other    ,113,1261.68,11.21
516,Barons Court        ,Early       ,     Total all types,113,1261.68,11.21
516,Barons Court        ,AM peak     ,Daily (inc T/Card)  ,1320,16876.65,12.79
516,Barons Court        ,AM peak     ,Weekly              ,692,7749.02,11.2
516,Barons Court        ,AM peak     ,Periods             ,1131,13226.82,11.7
516,Barons Court        ,AM peak     ,All Permits         ,52,710.71,13.76
516,Barons Court        ,AM peak     ,Not Stated/Other    ,433,5484.4,12.68
516,Barons Court        ,AM peak     ,     Total all types,3626,44047.6,12.15
516,Barons Court        ,Midday      ,Daily (inc T/Card)  ,1165,10612.76,9.11
516,Barons Court        ,Midday      ,Weekly              ,286,2668.1,9.32
516,Barons Court        ,Midday      ,Periods             ,590,4380.69,7.42
516,Barons Court        ,Midday      ,All Permits         ,100,611.81,6.14
516,Barons Court        ,Midday      ,Not Stated/Other    ,113,920.18,8.18
516,Barons Court        ,Midday      ,     Total all types,2254,19193.54,8.52
516,Barons Court        ,PM Peak     ,Daily (inc T/Card)  ,954,8422.08,8.82
516,Barons Court        ,PM Peak     ,Weekly              ,569,4123.8,7.25
