 RODS report2c created at 13:27:35 on 29-03-2017,,,,,,,,,,,,,,
 based on survey data up to 2016 and reconciled to Autumn 2016 counts,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
 Report 2c - Analysis by egress mode and station,,,,,,,,,,,,,,
 NLC, station name, time period,NR/DLR/ Tram         ,Bus/ Coach           ,Bicycle             ,Motorcycle          ,Car/Van Parked      ,Car/Van driven away ,Walked              ,Taxi/ Minicab        ,RiverBus/ Ferry      ,Other               ,Not Stated          ,     Total all modes
537,Canons Park         ,Late        ,0,0,0,0,0,0,124,0,0,0,264,389
537,Canons Park         ,   Total day,0,586,0,0,395,182,2459,54,0,0,1067,4742
539,Chalfont & Latimer  ,Early       ,0,3,0,0,0,0,3,0,0,0,0,6
539,Chalfont & Latimer  ,AM peak     ,13,3,0,0,0,0,22,1,0,0,2,40
539,Chalfont & Latimer  ,Midday      ,0,0,0,0,40,15,57,46,0,0,0,159
539,Chalfont & Latimer  ,PM Peak     ,12,0,26,31,145,65,160,0,0,0,110,549
539,Chalfont & Latimer  ,Evening     ,29,0,1,0,111,139,65,17,0,0,70,431
539,Chalfont & Latimer  ,Late        ,0,0,0,0,76,0,41,0,0,0,125,242
539,Chalfont & Latimer  ,   Total day,53,6,28,31,372,219,349,64,0,0,307,1428
540,Chalk Farm          ,Early       ,0,0,0,0,0,0,73,0,0,0,0,73
540,Chalk Farm          ,AM peak     ,0,25,0,0,0,0,1469,0,0,0,57,1550
540,Chalk Farm          ,Midday      ,0,164,0,0,1,0,1536,0,0,0,62,1764
540,Chalk Farm          ,PM Peak     ,0,17,0,0,0,0,1895,0,0,0,53,1965
540,Chalk Farm          ,Evening     ,0,11,0,0,1,0,1599,0,0,0,73,1684
540,Chalk Farm          ,Late        ,0,103,0,0,0,0,516,0,0,0,25,643
540,Chalk Farm          ,   Total day,0,320,0,0,2,0,7088,0,0,0,270,7680
541,Chancery Lane       ,Early       ,0,48,0,0,0,0,854,0,0,0,29,931
541,Chancery Lane       ,AM peak     ,0,304,9,0,7,0,17138,0,0,0,517,17975
541,Chancery Lane       ,Midday      ,0,306,10,0,11,0,9658,69,0,8,263,10325
541,Chancery Lane       ,PM Peak     ,0,48,0,0,31,37,3259,0,0,0,125,3501
541,Chancery Lane       ,Evening     ,0,91,0,0,0,0,775,0,0,0,103,969
541,Chancery Lane       ,Late        ,0,17,7,0,0,0,187,0,0,0,0,212
