NLC,Station name,Time period,all modes,Work,Home,Home    ,Work    ,Shop    ,Education     ,Tourist ,Hotel   ,Other   ,Unknown/Not Given   ,Home    ,Work    ,Shop    ,Education     ,Tourist ,Hotel   ,Other   ,Unknown/Not Given
705,Southfields   ,Early ,641,0,0,0,0,0,0,0,0,0,641,0,0,0,0,0,0,0,641
705,Southfields   ,AM peak     ,5281,4516,0,4918,122,0,34,0,0,140,67,0,4720,13,253,0,0,135,160
705,Southfields   ,Midday,2371,395,144,1754,213,6,63,51,0,281,3,263,447,541,79,90,0,940,11
705,Southfields   ,PM Peak     ,1477,355,274,863,319,0,89,35,0,62,110,407,400,167,28,0,0,365,110
705,Southfields   ,Evening     ,615,150,104,348,157,0,0,0,0,62,47,139,203,0,0,0,0,226,48
705,Southfields   ,Late  ,137,3,28,49,28,0,0,0,0,22,38,30,3,0,33,0,0,34,38
705,Southfields   ,   Total day,10522,5419,550,7931,839,6,186,86,0,567,906,838,5772,721,393,90,0,1700,1008
706,Southgate     ,Early ,744,85,0,88,3,0,0,0,0,1,653,0,88,0,2,0,0,0,654
706,Southgate     ,AM peak     ,3822,3127,62,3460,122,0,76,0,0,79,85,94,3209,44,149,21,0,153,152
706,Southgate     ,Midday,2194,392,30,1407,109,17,187,0,0,412,62,475,469,109,213,200,2,598,128
706,Southgate     ,PM Peak     ,1395,141,526,349,665,0,113,0,0,171,96,794,169,15,26,0,8,280,103
706,Southgate     ,Evening     ,488,14,236,70,267,0,24,0,0,81,45,320,26,0,0,0,14,81,46
706,Southgate     ,Late  ,143,1,16,1,16,0,0,0,0,16,110,33,1,0,0,0,0,0,110
706,Southgate     ,   Total day,8786,3761,869,5375,1182,17,400,0,0,760,1051,1715,3962,168,390,221,24,1112,1194
784,Southwark     ,Early ,639,0,0,0,0,0,0,0,0,0,639,0,0,0,0,0,0,0,639
784,Southwark     ,AM peak     ,6960,5769,95,6020,491,4,28,0,167,169,81,110,6406,0,104,4,112,192,32
784,Southwark     ,Midday,6707,880,921,2124,2660,0,138,552,485,577,171,1716,2422,468,433,368,87,1149,63
784,Southwark     ,PM Peak     ,11654,769,4959,2459,6958,1,516,191,89,727,714,6629,1064,658,609,21,264,1929,480
784,Southwark     ,Evening     ,3069,170,1579,408,1609,0,200,31,15,805,1,2621,170,3,10,0,41,222,2
784,Southwark     ,Late  ,1055,0,274,0,280,0,0,0,116,543,115,734,0,0,0,0,132,81,108
784,Southwark     ,   Total day,30082,7588,7828,11012,11998,5,881,774,872,2821,1720,11809,10062,1129,1157,393,636,3574,1324
695,St. James's Park    ,Early ,141,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,141
695,St. James's Park    ,AM peak     ,2064,972,66,1372,473,0,17,0,107,71,23,289,1515,0,24,0,10,159,65
695,St. James's Park    ,Midday,7289,107,1924,727,5546,0,37,237,100,634,7,2427,2760,308,52,26,45,1286,384
695,St. James's Park    ,PM Peak     ,5899,22,2943,85,3964,4,66,156,0,199,1425,3254,177,46,41,114,494,418,1353
695,St. James's Park    ,Evening     ,1450,8,791,51,931,0,0,8,0,209,251,995,9,0,0,0,50,107,288
695,St. James's Park    ,Late  ,567,0,143,0,176,0,0,0,0,152,239,295,11,0,0,0,2,19,239
695,St. James's Park    ,   Total day,17409,1109,5867,2235,11090,4,120,402,207,1266,2086,7260,4473,355,117,140,603,1990,2471
696,St. John's Wood     ,Early ,284,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,0,284
696,St. John's Wood     ,AM peak     ,3220,2516,34,2786,88,0,8,0,15,143,180,75,2757,64,121,0,0,75,127
696,St. John's Wood     ,Midday,3375,502,564,1228,818,59,55,73,17,455,670,802,932,286,59,80,0,480,735
696,St. John's Wood     ,PM Peak     ,3728,53,1615,578,1771,0,24,0,0,404,951,1838,203,136,29,0,0,602,920
696,St. John's Wood     ,Evening     ,1224,24,695,109,724,0,12,0,0,155,223,808,24,0,10,0,0,150,233
696,St. John's Wood     ,Late  ,355,3,68,3,68,0,0,0,0,177,107,245,3,0,0,0,0,0,107
696,St. John's Wood     ,   Total day,12185,3099,2976,4704,3469,59,99,73,33,1334,2415,3767,3920,486,220,80,0,1307,2405
697,St. Paul's    ,Early ,102,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,102
697,St. Paul's    ,AM peak     ,1184,487,56,556,303,0,0,30,75,165,56,59,807,67,14,0,42,53,142
697,St. Paul's    ,Midday,8769,319,847,771,3081,213,177,1061,180,2739,547,3443,2332,363,231,268,308,1144,680
697,St. Paul's    ,PM Peak     ,13489,268,6404,637,9134,9,221,124,73,3109,182,7732,957,584,148,20,852,2873,324
697,St. Paul's    ,Evening     ,5214,100,2847,306,3314,16,62,7,61,1124,324,4053,200,2,12,7,213,500,227
697,St. Paul's    ,Late  ,1532,15,371,15,371,0,0,0,64,689,393,1055,15,0,0,0,37,32,393
697,St. Paul's    ,   Total day,30290,1188,10525,2283,16203,238,460,1221,454,7826,1605,16343,4310,1016,404,295,1451,4602,1869
713,Stamford Brook,Early ,185,23,0,23,0,0,0,0,0,1,161,0,24,0,0,0,0,0,161
713,Stamford Brook,AM peak     ,1769,1302,0,1551,7,0,10,0,155,38,8,41,1357,9,108,8,21,168,59
713,Stamford Brook,Midday,1037,251,61,715,120,31,37,0,19,107,8,129,310,139,120,17,14,239,70
713,Stamford Brook,PM Peak     ,1039,27,331,405,397,0,82,0,45,100,11,491,75,1,109,0,38,321,4
713,Stamford Brook,Evening     ,360,14,194,87,203,0,25,0,3,43,0,257,23,0,8,0,25,48,0
713,Stamford Brook,Late  ,89,2,23,2,25,0,0,0,4,34,25,58,2,0,0,0,2,2,25
713,Stamford Brook,   Total day,4479,1618,609,2782,752,31,153,0,226,323,212,976,1792,148,345,24,99,777,318
714,Stanmore,Early ,717,39,0,40,0,0,0,0,0,0,676,0,39,0,0,0,0,0,677
714,Stanmore,AM peak     ,2621,1721,41,2445,45,0,5,0,45,9,72,66,1789,1,123,10,26,455,151
714,Stanmore,Midday,1272,199,17,854,54,0,20,0,121,126,97,176,277,113,76,14,50,414,152
714,Stanmore,PM Peak     ,1021,9,509,167,546,0,148,0,34,66,60,645,9,0,140,0,69,104,55
714,Stanmore,Evening     ,246,19,70,21,71,0,0,0,69,44,40,212,19,0,0,0,0,2,13
714,Stanmore,Late  ,62,0,0,0,0,0,0,0,0,9,53,9,0,0,0,0,0,0,53
714,Stanmore,   Total day,5940,1987,637,3528,716,0,174,0,269,255,1000,1108,2132,114,339,25,145,975,1101
715,Stepney Green ,Early ,365,0,0,0,0,0,0,0,0,0,365,0,0,0,0,0,0,0,365
715,Stepney Green ,AM peak     ,2834,2229,10,2655,77,0,0,0,58,37,7,44,2362,4,14,0,17,379,14
715,Stepney Green ,Midday,3133,366,194,1710,493,8,367,0,122,428,5,728,783,353,293,0,110,839,27
715,Stepney Green ,PM Peak     ,2832,237,1020,758,1395,4,220,0,4,430,20,1541,340,116,63,0,98,639,35
715,Stepney Green ,Evening     ,1157,67,518,297,522,0,172,6,60,99,1,862,69,0,136,20,0,69,1
715,Stepney Green ,Late  ,462,0,0,0,0,0,30,0,0,209,223,239,0,0,0,0,0,0,223
715,Stepney Green ,   Total day,10783,2900,1741,5419,2487,12,790,6,244,1203,621,3415,3554,473,506,20,225,1925,665
716,Stockwell     ,Early ,1016,0,0,0,0,0,0,0,0,0,1016,0,0,0,0,0,0,0,1016
716,Stockwell     ,AM peak     ,10548,9021,5,9750,106,6,48,0,67,57,513,83,9432,140,206,52,0,333,301
716,Stockwell     ,Midday,3845,1036,302,2923,467,57,62,0,5,144,187,422,1195,233,270,105,115,1232,273
716,Stockwell     ,PM Peak     ,2661,526,863,1077,1134,0,0,0,113,216,121,1133,640,0,28,0,61,678,121
716,Stockwell     ,Evening     ,1235,122,413,275,509,0,43,0,98,297,12,760,147,0,0,0,15,313,0
716,Stockwell     ,Late  ,469,47,50,47,77,0,0,0,30,200,114,281,74,0,0,0,0,0,114
716,Stockwell     ,   Total day,19774,10751,1633,14073,2294,63,153,0,313,915,1963,2679,11489,373,504,157,192,2555,1825
717,Stonebridge Park    ,Early ,444,42,0,42,0,0,0,0,0,0,401,0,42,0,0,0,0,0,401
717,Stonebridge Park    ,AM peak     ,1165,832,3,1046,11,0,17,0,0,3,89,3,866,5,133,0,0,18,141
717,Stonebridge Park    ,Midday,889,257,64,710,73,30,0,0,25,11,40,103,301,86,142,0,0,205,53
717,Stonebridge Park    ,PM Peak     ,677,59,296,138,407,90,16,0,0,0,26,399,120,0,21,0,0,137,0
717,Stonebridge Park    ,Evening     ,287,82,92,82,147,0,0,0,0,24,34,113,138,0,0,0,0,3,33
717,Stonebridge Park    ,Late  ,82,0,0,0,0,0,0,0,0,21,61,21,0,0,0,0,0,0,61
717,Stonebridge Park    ,   Total day,3544,1272,454,2018,638,120,32,0,25,59,651,639,1467,91,296,0,0,363,689
719,Stratford     ,Early ,7139,598,125,598,125,0,0,0,0,0,6416,125,598,0,0,0,0,0,6416
719,Stratford     ,AM peak     ,40655,27975,488,31237,1951,90,316,0,670,877,5515,837,29996,273,1456,224,0,2307,5561
719,Stratford     ,Midday,34378,3558,1303,12751,4198,6659,1289,319,588,2610,5963,7226,6162,2687,3649,743,267,6449,7195
719,Stratford     ,PM Peak     ,35659,911,5319,2828,6798,1612,389,688,0,2668,20675,8517,1233,169,589,0,868,3623,20658
719,Stratford     ,Evening     ,15563,848,4678,1347,4914,2686,75,0,110,1498,4933,8767,925,0,0,25,60,982,4803
719,Stratford     ,Late  ,4465,231,526,509,850,99,0,0,0,312,2695,902,556,11,0,0,21,270,2706
719,Stratford     ,   Total day,137859,34122,12437,49270,18837,11146,2069,1007,1368,7965,46196,26374,39471,3140,5694,992,1216,13631,47340
720,Sudbury Hill  ,Early ,527,1,0,1,0,0,0,0,0,0,526,0,1,0,0,0,0,0,526
720,Sudbury Hill  ,AM peak     ,1343,739,18,1226,62,6,9,0,9,30,0,34,831,7,371,22,0,64,14
720,Sudbury Hill  ,Midday,652,102,6,415,72,0,78,7,10,70,0,140,150,85,92,12,14,124,36
720,Sudbury Hill  ,PM Peak     ,413,17,196,72,254,3,27,20,0,22,15,247,34,4,21,0,18,88,0
720,Sudbury Hill  ,Evening     ,148,12,93,13,94,11,0,0,0,31,0,134,13,0,0,0,0,0,0
720,Sudbury Hill  ,Late  ,32,0,0,15,0,0,0,1,0,16,0,31,0,0,0,0,0,1,0
720,Sudbury Hill  ,   Total day,3115,871,313,1743,483,19,114,28,19,168,541,586,1030,96,483,34,32,277,575
721,Sudbury Town  ,Early ,491,109,0,110,0,0,0,0,0,0,381,0,109,0,0,0,0,0,382
721,Sudbury Town  ,AM peak     ,1553,1243,2,1491,8,0,12,0,0,42,0,34,1249,31,110,0,0,45,84
721,Sudbury Town  ,Midday,724,104,100,444,107,0,47,0,0,45,80,141,124,111,133,9,19,153,34
721,Sudbury Town  ,PM Peak     ,429,3,183,74,259,0,71,0,0,0,25,195,19,0,100,0,0,40,76
721,Sudbury Town  ,Evening     ,159,0,32,90,32,0,0,0,0,25,11,47,0,0,10,0,0,90,11
721,Sudbury Town  ,Late  ,45,0,14,0,14,0,0,0,10,0,21,24,0,0,0,0,0,0,21
721,Sudbury Town  ,   Total day,3400,1458,331,2209,420,0,130,0,10,113,519,441,1501,142,353,9,19,328,608
723,Swiss Cottage ,Early ,354,0,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,354
723,Swiss Cottage ,AM peak     ,3840,2867,32,3080,59,0,8,0,164,133,396,49,3098,61,47,0,0,136,449
723,Swiss Cottage ,Midday,3158,301,396,1293,611,146,176,0,81,426,425,812,566,360,356,11,0,607,447
723,Swiss Cottage ,PM Peak     ,3057,21,1276,253,1673,2,402,0,0,175,554,1603,167,15,94,11,23,540,605
723,Swiss Cottage ,Evening     ,1308,0,351,117,371,0,120,0,0,303,398,791,6,0,0,0,0,106,405
723,Swiss Cottage ,Late  ,529,0,156,46,159,0,0,0,0,169,154,337,4,0,13,0,0,0,175
723,Swiss Cottage ,   Total day,12247,3190,2210,4788,2873,148,706,0,245,1206,2281,3591,3840,437,509,22,23,1389,2435
724,Temple  ,Early ,38,1,24,1,24,0,0,0,0,0,12,24,2,0,0,0,0,0,12
724,Temple  ,AM peak     ,460,146,60,168,191,3,17,0,41,31,10,61,345,0,22,8,4,5,16
724,Temple  ,Midday,3701,85,398,264,1336,50,1642,35,55,281,36,1772,883,203,32,66,32,590,122
724,Temple  ,PM Peak     ,6859,21,3033,208,3971,58,1859,70,0,503,190,5370,271,53,92,0,31,915,127
724,Temple  ,Evening     ,2578,0,1234,66,1397,0,757,0,0,349,9,2139,65,30,40,0,34,251,19
724,Temple  ,Late  ,898,0,221,7,222,0,50,0,0,205,413,460,1,0,0,0,19,15,403
724,Temple  ,   Total day,14533,253,4970,714,7142,112,4324,105,96,1369,671,9825,1566,286,185,75,120,1776,699
725,Theydon Bois  ,Early ,241,1,0,1,0,0,0,0,0,0,239,0,1,0,0,0,0,0,239
725,Theydon Bois  ,AM peak     ,682,586,0,671,1,0,0,0,0,2,7,1,588,14,14,0,27,36,2
725,Theydon Bois  ,Midday,240,81,3,227,3,0,0,0,0,4,5,3,81,37,12,32,0,64,10
725,Theydon Bois  ,PM Peak     ,141,1,12,39,13,0,1,0,0,53,35,36,3,0,0,0,0,68,35
725,Theydon Bois  ,Evening     ,31,0,0,0,0,0,0,0,0,15,16,0,0,0,0,0,0,15,16
725,Theydon Bois  ,Late  ,18,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,18
725,Theydon Bois  ,   Total day,1352,669,15,939,18,0,1,0,0,74,320,40,674,50,26,32,27,183,319
726,Tooting Bec   ,Early ,846,0,0,0,0,0,0,0,0,0,846,0,0,0,0,0,0,0,846
726,Tooting Bec   ,AM peak     ,6946,6254,0,6752,6,0,26,0,0,65,97,5,6327,3,121,0,0,389,101
726,Tooting Bec   ,Midday,2533,751,97,1810,321,90,51,0,0,148,113,218,955,323,247,51,0,611,128
726,Tooting Bec   ,PM Peak     ,1722,119,341,578,633,0,60,0,0,420,31,624,278,50,37,0,0,655,78
726,Tooting Bec   ,Evening     ,748,53,341,241,356,0,0,0,0,104,47,370,53,11,0,0,0,267,47
726,Tooting Bec   ,Late  ,206,0,30,4,30,0,0,0,0,20,153,43,0,0,0,0,0,10,153
726,Tooting Bec   ,   Total day,13001,7177,808,9385,1345,90,138,0,0,757,1286,1260,7613,387,405,51,0,1933,1352
727,Tooting Broadway    ,Early ,1789,0,0,0,0,0,0,0,0,0,1789,0,0,0,0,0,0,0,1789
727,Tooting Broadway    ,AM peak     ,9761,7878,27,8803,275,2,74,0,245,237,125,375,8540,20,172,169,40,362,83
727,Tooting Broadway    ,Midday,5894,1213,587,3444,1037,72,365,0,185,699,92,1946,1608,454,263,116,49,1334,124
727,Tooting Broadway    ,PM Peak     ,5011,408,1925,1652,2407,162,428,0,15,268,78,2752,504,87,211,44,154,1198,62
727,Tooting Broadway    ,Evening     ,1978,205,857,526,887,32,31,0,59,390,53,1405,222,5,0,14,0,312,19
727,Tooting Broadway    ,Late  ,534,27,136,105,136,0,7,0,0,192,94,413,27,0,0,0,0,45,48
727,Tooting Broadway    ,   Total day,24969,9732,3532,14530,4743,269,907,0,503,1786,2231,6891,10902,566,645,344,243,3251,2126
728,Tottenham Court Road,Early ,211,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,211
728,Tottenham Court Road,AM peak     ,2056,676,131,836,368,0,43,7,424,162,217,235,1245,1,24,31,0,319,203
728,Tottenham Court Road,Midday,14404,222,1963,899,5238,2233,1663,208,530,2955,679,5318,3452,1336,686,593,286,2005,727
728,Tottenham Court Road,PM Peak     ,22790,8,9485,251,12945,1996,3065,94,0,2936,1503,15794,905,468,350,80,397,3303,1494
728,Tottenham Court Road,Evening     ,13089,45,5112,204,5657,343,1960,55,0,4419,451,11140,97,151,142,0,338,896,326
728,Tottenham Court Road,Late  ,7739,7,1153,136,1177,11,205,11,10,3436,2753,4491,16,18,2,0,232,226,2753
728,Tottenham Court Road,   Total day,60290,957,17843,2326,25385,4582,6936,375,963,13908,5814,36979,5715,1973,1204,703,1254,6749,5713
729,Tottenham Hale,Early ,1485,140,0,186,0,0,0,0,0,1,1299,0,147,0,26,0,0,6,1305
729,Tottenham Hale,AM peak     ,8817,7176,10,8070,162,0,5,0,168,55,357,111,7740,33,422,46,53,265,146
729,Tottenham Hale,Midday,5196,721,331,3109,972,172,97,0,178,253,414,768,1400,273,510,83,145,1728,289
729,Tottenham Hale,PM Peak     ,3473,275,1035,1140,1488,118,0,0,52,454,222,1569,503,85,217,0,84,895,120
729,Tottenham Hale,Evening     ,1621,50,939,185,994,43,8,3,0,311,77,1242,56,47,0,0,0,199,77
729,Tottenham Hale,Late  ,471,25,145,33,145,9,0,2,0,95,187,260,31,0,0,0,0,63,116
729,Tottenham Hale,   Total day,21063,8387,2460,12723,3761,342,110,4,398,1170,2555,3951,9878,437,1175,129,282,3157,2054
730,Totteridge & Whetsto,Early ,331,0,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,331
730,Totteridge & Whetsto,AM peak     ,1886,1418,0,1822,20,1,0,0,0,22,20,6,1460,15,108,102,51,128,17
730,Totteridge & Whetsto,Midday,775,231,17,572,88,1,10,0,32,67,5,47,310,80,60,19,47,211,0
730,Totteridge & Whetsto,PM Peak     ,610,34,211,296,239,1,7,0,67,0,0,220,58,16,14,0,101,203,0
730,Totteridge & Whetsto,Evening     ,155,0,0,91,0,0,0,0,20,34,10,52,0,0,0,0,2,88,14
730,Totteridge & Whetsto,Late  ,56,0,0,0,0,0,0,0,43,13,0,56,0,0,0,0,0,0,0
730,Totteridge & Whetsto,   Total day,3814,1683,228,2781,347,3,18,0,162,136,367,380,1828,111,182,121,200,630,362
731,Tower Hill    ,Early ,1218,0,0,0,0,0,0,0,0,0,1218,0,0,0,0,0,0,0,1218
731,Tower Hill    ,AM peak     ,8698,7366,70,7839,292,17,0,0,331,133,85,105,7820,98,170,70,29,210,197
731,Tower Hill    ,Midday,9021,523,1013,3720,2260,0,115,222,627,1015,1061,1771,1565,493,326,451,593,2533,1288
731,Tower Hill    ,PM Peak     ,10483,106,5141,698,6861,0,121,358,491,569,1386,5646,596,65,98,281,397,1940,1460
731,Tower Hill    ,Evening     ,2990,144,1595,200,1835,0,41,161,47,434,274,2048,175,2,41,41,129,267,288
731,Tower Hill    ,Late  ,1114,11,289,79,296,0,0,0,50,193,497,481,11,0,0,0,58,22,543
731,Tower Hill    ,   Total day,33525,8149,8107,12536,11543,17,278,740,1546,2344,4521,10051,10165,658,636,843,1205,4972,4994
733,Tufnell Park  ,Early ,206,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,206
733,Tufnell Park  ,AM peak     ,2548,2023,12,2404,15,0,22,0,32,66,9,19,2121,48,199,0,0,146,15
733,Tufnell Park  ,Midday,1603,330,114,1067,203,0,58,0,80,131,63,251,435,85,141,45,8,621,17
733,Tufnell Park  ,PM Peak     ,901,42,253,412,327,0,10,7,17,127,0,320,60,11,107,9,48,346,0
733,Tufnell Park  ,Evening     ,399,4,23,160,30,9,0,0,56,116,29,188,4,0,1,0,23,162,22
733,Tufnell Park  ,Late  ,272,24,60,24,79,0,0,0,3,105,62,159,43,0,0,0,9,0,62
733,Tufnell Park  ,   Total day,5929,2423,462,4067,654,9,90,7,189,545,369,937,2662,143,448,55,88,1274,322
734,Turnham Green ,Early ,406,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,0,0,406
734,Turnham Green ,AM peak     ,3297,2504,12,2834,85,0,3,0,10,102,263,26,2628,17,116,8,17,220,266
734,Turnham Green ,Midday,2138,392,198,1313,333,24,134,14,58,213,49,374,512,189,244,49,0,722,47
734,Turnham Green ,PM Peak     ,2011,95,810,494,1002,100,30,8,5,241,131,1018,149,73,31,0,0,602,138
734,Turnham Green ,Evening     ,643,11,186,147,217,7,0,0,0,133,140,304,18,6,18,0,9,127,162
734,Turnham Green ,Late  ,270,0,10,1,10,1,0,0,0,80,179,31,0,0,0,0,49,11,180
734,Turnham Green ,   Total day,8766,3002,1216,4788,1647,132,167,22,73,769,1167,1753,3307,284,409,57,75,1682,1199
735,Turnpike Lane ,Early ,1887,0,0,0,0,0,0,0,0,0,1887,0,0,0,0,0,0,0,1887
735,Turnpike Lane ,AM peak     ,6520,5589,9,6262,61,6,36,0,61,25,70,55,5695,13,204,26,8,385,135
735,Turnpike Lane ,Midday,4233,982,212,2394,552,545,45,0,52,573,71,764,1351,499,239,136,54,1033,157
735,Turnpike Lane ,PM Peak     ,2302,200,366,991,567,119,102,0,3,265,255,759,384,56,107,24,168,765,39
735,Turnpike Lane ,Evening     ,916,49,265,328,335,0,4,0,6,141,102,377,62,11,52,0,14,308,93
735,Turnpike Lane ,Late  ,314,0,3,0,3,0,0,0,20,115,174,139,13,0,0,0,0,0,162
735,Turnpike Lane ,   Total day,16172,6820,856,9974,1519,670,186,0,143,1120,2560,2094,7504,579,602,186,244,2491,2472
736,Upminster     ,Early ,485,0,0,0,0,0,0,0,0,0,485,0,0,0,0,0,0,0,485
736,Upminster     ,AM peak     ,1523,1255,5,1355,13,0,2,0,0,35,118,40,1266,3,7,0,0,70,137
736,Upminster     ,Midday,869,53,95,489,236,40,0,0,0,81,23,109,193,42,10,3,0,429,83
736,Upminster     ,PM Peak     ,1449,13,1042,70,1232,1,0,0,0,6,140,1049,203,0,0,0,0,58,140
736,Upminster     ,Evening     ,372,9,77,61,95,0,0,0,0,0,215,172,28,0,0,0,0,53,119
736,Upminster     ,Late  ,248,0,80,0,80,0,0,0,0,0,168,80,0,0,0,0,0,0,168
736,Upminster     ,   Total day,4945,1330,1299,1976,1657,41,2,0,0,122,1148,1451,1689,45,16,3,0,609,1131
737,Upminster Bridge    ,Early ,263,0,0,0,0,0,0,0,0,0,263,0,0,0,0,0,0,0,263
737,Upminster Bridge    ,AM peak     ,800,700,3,782,3,0,0,0,0,15,0,3,715,12,11,0,0,49,10
737,Upminster Bridge    ,Midday,552,96,7,287,29,64,77,0,22,0,74,194,97,146,4,3,0,69,40
737,Upminster Bridge    ,PM Peak     ,431,24,88,56,116,0,218,0,0,0,41,287,24,47,0,0,0,32,41
737,Upminster Bridge    ,Evening     ,48,0,0,48,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0
737,Upminster Bridge    ,Late  ,5,0,4,0,4,0,0,0,0,1,0,5,0,0,0,0,0,0,0
737,Upminster Bridge    ,   Total day,2100,820,101,1173,151,64,295,0,22,17,378,489,836,253,15,3,0,150,354
738,Upney   ,Early ,903,0,0,0,0,0,0,0,0,0,903,0,0,0,0,0,0,0,903
738,Upney   ,AM peak     ,1954,1278,18,1689,55,0,53,16,0,20,122,143,1353,50,208,16,0,121,63
738,Upney   ,Midday,1084,398,15,925,17,0,34,0,0,44,64,56,433,77,214,0,0,241,62
738,Upney   ,PM Peak     ,543,94,66,243,161,0,47,0,0,29,64,141,94,0,110,0,95,40,64
738,Upney   ,Evening     ,178,55,0,71,0,0,0,0,0,11,96,11,58,0,0,0,0,16,93
738,Upney   ,Late  ,44,6,0,6,0,0,0,0,0,0,37,0,6,0,0,0,0,0,37
738,Upney   ,   Total day,4705,1831,99,2934,233,0,133,16,0,103,1286,351,1944,127,532,16,95,418,1223
739,Upton Park    ,Early ,2591,0,0,0,0,0,0,0,0,0,2591,0,0,0,0,0,0,0,2591
739,Upton Park    ,AM peak     ,6004,3957,0,4596,49,36,71,0,7,219,1023,0,4415,0,394,0,0,220,975
739,Upton Park    ,Midday,4445,975,218,2410,388,229,231,0,15,381,792,747,1278,68,600,257,0,814,682
739,Upton Park    ,PM Peak     ,2376,342,498,668,635,254,223,0,0,24,571,812,439,0,85,0,10,456,574
739,Upton Park    ,Evening     ,852,157,201,322,241,0,0,0,0,120,168,321,197,0,0,0,0,133,200
739,Upton Park    ,Late  ,187,2,7,2,7,0,0,0,0,82,96,7,2,0,0,0,0,81,97
739,Upton Park    ,   Total day,16454,5434,924,7998,1320,519,526,0,22,828,5241,1886,6331,68,1080,257,10,1704,5118
740,Uxbridge,Early ,672,80,48,80,54,0,0,0,0,0,538,48,86,0,0,0,0,0,538
740,Uxbridge,AM peak     ,2829,1984,73,2169,200,95,102,0,62,202,0,206,2172,9,218,124,0,45,56
740,Uxbridge,Midday,3964,135,532,696,881,522,1053,152,157,364,138,1635,643,495,134,208,2,636,212
740,Uxbridge,PM Peak     ,5061,3,2204,165,2372,151,1594,0,0,179,600,3853,214,51,218,0,0,181,544
740,Uxbridge,Evening     ,1128,28,455,114,480,0,122,0,0,300,112,712,28,0,0,0,18,255,115
740,Uxbridge,Late  ,203,0,21,15,21,0,4,0,0,24,140,48,0,0,0,0,0,1,154
740,Uxbridge,   Total day,13856,2230,3333,3239,4008,769,2874,152,219,1068,1528,6502,3143,555,569,332,19,1117,1620
777,Vauxhall,Early ,1631,0,0,0,0,0,0,0,0,0,1631,0,0,0,0,0,0,0,1631
777,Vauxhall,AM peak     ,16715,12932,305,14999,742,0,129,0,72,497,275,434,13686,12,967,20,0,1121,474
777,Vauxhall,Midday,11906,1888,1279,6074,3664,235,445,0,179,1083,225,2027,4055,1294,1218,88,48,2746,430
777,Vauxhall,PM Peak     ,15957,551,8269,1977,10967,10,866,111,0,928,1098,9907,1002,343,479,171,110,2625,1321
777,Vauxhall,Evening     ,4413,255,2279,1029,2592,32,342,6,0,376,38,2953,255,79,0,6,94,884,145
777,Vauxhall,Late  ,1396,4,298,18,316,0,45,0,0,770,248,1079,19,0,0,0,9,43,247
777,Vauxhall,   Total day,52018,15630,12430,24096,18281,278,1828,117,251,3653,3514,16401,19015,1728,2664,285,261,7418,4246
741,Victoria,Early ,3427,0,0,0,0,0,0,0,0,0,3427,0,0,0,0,0,0,0,3427
741,Victoria,AM peak     ,32250,25337,518,28104,1661,187,151,0,465,1061,621,1133,27269,118,1207,238,9,1546,728
741,Victoria,Midday,38075,4854,3208,16408,9702,726,1145,1066,1629,6293,1106,8323,10339,3124,3635,1683,949,8577,1445
741,Victoria,PM Peak     ,29930,869,14718,4057,19609,419,870,123,346,3016,1491,17575,2015,784,800,110,867,5821,1957
741,Victoria,Evening     ,13260,313,6899,956,7845,243,504,39,135,3317,222,10370,468,54,93,0,270,1778,228
741,Victoria,Late  ,5734,94,1229,199,1265,20,62,0,0,1997,2191,3133,136,0,21,0,110,79,2255
741,Victoria,   Total day,122675,31467,26572,49723,40083,1595,2731,1227,2575,15684,9058,40533,40227,4081,5757,2031,2205,17801,10040
742,Walthamstow Central ,Early ,5675,0,0,0,0,0,0,0,0,0,5675,0,0,0,0,0,0,0,5675
742,Walthamstow Central ,AM peak     ,12173,10043,66,11304,212,9,121,32,10,357,127,346,10349,88,677,49,0,449,214
742,Walthamstow Central ,Midday,6659,2155,235,4586,757,109,332,0,4,504,366,674,2712,485,806,70,0,1566,346
742,Walthamstow Central ,PM Peak     ,3459,437,679,1503,1143,106,160,0,0,403,144,937,518,112,429,0,18,1200,246
742,Walthamstow Central ,Evening     ,1096,112,226,346,227,0,27,0,0,357,140,566,112,0,36,0,0,215,167
742,Walthamstow Central ,Late  ,357,4,46,40,46,0,10,0,0,126,136,172,4,0,0,0,0,39,143
742,Walthamstow Central ,   Total day,29419,12751,1251,17779,2385,224,650,32,14,1748,6588,2695,13696,685,1948,119,18,3469,6790
743,Wanstead,Early ,320,94,0,98,2,0,0,0,0,0,219,0,96,0,0,0,0,5,219
743,Wanstead,AM peak     ,2195,1826,17,2101,22,1,7,0,0,55,10,32,1871,20,128,23,21,77,24
743,Wanstead,Midday,1165,275,29,771,95,11,112,0,31,116,29,208,364,104,185,58,59,178,10
